"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"1847","S[4,28]",384.091,230.267,-110.953,401.027,770.082,TRUE,0.944,1.001,1920
"1848","S[1,29]",249.203,202.156,-191.702,259.763,603.591,TRUE,0.885,1,3000
"1849","S[2,29]",85.494,55.396,-24.583,85.541,194.048,TRUE,0.937,1.001,3000
"1850","S[3,29]",400.333,246.999,-128.748,406.194,840.58,TRUE,0.936,1,3000
"1851","S[4,29]",268.67,245.305,-267.23,278.916,693.56,TRUE,0.859,1,3000
"1852","S[1,30]",240.263,204.665,-165.718,242.783,625.356,TRUE,0.873,1,3000
"1853","S[2,30]",37.005,53.885,-71.279,37.335,142.458,TRUE,0.766,1,3000
"1854","S[3,30]",187.311,242.394,-297.112,196.439,637.708,TRUE,0.782,1,3000
"1855","S[4,30]",156.985,243.06,-335.293,164.857,613.447,TRUE,0.748,1,3000
"1856","S[1,31]",258.752,190.695,-138.58,260.652,612.873,TRUE,0.908,1,3000
"1857","S[2,31]",38.652,50.495,-66.036,38.87,134.713,TRUE,0.793,1,3000
"1858","S[3,31]",228.211,227.793,-241.003,231.351,644.756,TRUE,0.837,1,3000
"1859","S[4,31]",225.812,226.923,-238.854,231.255,645.609,TRUE,0.835,1,3000
"1860","S[1,32]",180.901,179.151,-198.988,186.408,501.19,TRUE,0.842,1.001,1304
"1861","S[2,32]",37.44,49.319,-64.48,37.878,130.645,TRUE,0.79,1.001,1624
"1862","S[3,32]",225.322,220.737,-243.481,230.257,628.376,TRUE,0.847,1.001,1208
"1863","S[4,32]",221.188,221.514,-241.4,228.128,612.496,TRUE,0.842,1.001,1159
"1864","S[1,33]",152.991,178.313,-197.192,155.621,485.68,TRUE,0.8,1,3000
"1865","S[2,33]",21.396,49.414,-76.281,21.537,116.034,TRUE,0.685,1,3000
"1866","S[3,33]",163.794,218.508,-265.231,166.3,571.791,TRUE,0.77,1,3000
"1867","S[4,33]",153.506,219.313,-283.821,157.823,559.426,TRUE,0.754,1,3000
"1868","S[1,34]",100.486,184.284,-260.603,103.357,460.911,TRUE,0.713,1,3000
"1869","S[2,34]",6.403,52.077,-99.591,7.292,108.737,TRUE,0.562,1,3000
"1870","S[3,34]",92.191,222.597,-342.71,98.859,521.072,TRUE,0.663,1,3000
"1871","S[4,34]",90.143,226.185,-357.266,95.069,535.233,TRUE,0.663,1,3000
"1872","S[1,35]",9.334,177.877,-315.339,12.53,359.515,TRUE,0.526,1,3000
"1873","S[2,35]",-12.787,50.916,-112.641,-11.913,90.743,TRUE,0.59,1,3000
"1874","S[3,35]",-30.479,217.567,-421.644,-25.513,414.047,TRUE,0.545,1,3000
"1875","S[4,35]",-41.771,217.571,-434.541,-36.093,395.948,TRUE,0.564,1,3000
"1876","S[1,36]",54.262,185.535,-287.584,53.163,421.937,TRUE,0.61,1,3000
"1877","S[2,36]",1.771,53.215,-99.518,2.489,108.88,TRUE,0.516,1,3000
"1878","S[3,36]",8.788,230.384,-421.771,5.6,461.867,TRUE,0.51,1,3000
"1879","S[4,36]",-24.322,231.652,-459.668,-27.122,433.997,TRUE,0.548,1,3000
"1880","S[1,37]",33.49,184.961,-305.408,36.284,404.858,TRUE,0.571,1,3000
"1881","S[2,37]",-1.485,53.567,-101.152,-1.872,107.164,TRUE,0.512,1,3000
"1882","S[3,37]",-11.58,229.902,-433.551,-13.256,456.698,TRUE,0.524,1,3000
"1883","S[4,37]",-48.856,231.914,-476.123,-51.27,413.425,TRUE,0.586,1,3000
"1884","S[1,38]",88.59,184.055,-266.469,91.018,454.571,TRUE,0.685,1,3000
"1885","S[2,38]",-1.229,54.401,-114.153,-0.096,103.239,TRUE,0.5,1,3000
"1886","S[3,38]",10.589,229.404,-419.127,15.166,476.687,TRUE,0.53,1,3000
"1887","S[4,38]",-36.519,229.268,-473.321,-35.772,427.024,TRUE,0.564,1,3000
"1888","S[1,39]",51.132,188.759,-298.354,51.572,440.057,TRUE,0.602,1,3000
"1889","S[2,39]",-17.514,56.582,-129.205,-15.521,96.799,TRUE,0.619,1,3000
"1890","S[3,39]",-18.442,229.934,-419.361,-21.323,479.981,TRUE,0.537,1,3000
"1891","S[4,39]",-105.511,231.947,-516.728,-110.47,401.018,TRUE,0.679,1,3000
"1892","S[1,40]",-19.989,196.073,-392.055,-15.413,364.162,TRUE,0.528,1.001,1576
"1893","S[2,40]",-16.279,58.468,-130.409,-14.712,94.386,TRUE,0.605,1,3000
"1894","S[3,40]",-35.787,240.747,-481.014,-31.498,458.385,TRUE,0.557,1.001,1904
"1895","S[4,40]",-61.046,241.644,-499.462,-61.729,435.058,TRUE,0.601,1.001,1855
"1896","S[1,41]",-85.734,192.196,-440.339,-84.907,297.375,TRUE,0.666,1.001,1684
"1897","S[2,41]",-20.441,58.931,-130.939,-18.564,95.438,TRUE,0.633,1.003,556
"1898","S[3,41]",-109.643,241.205,-547.255,-112.423,377.266,TRUE,0.674,1.002,929
"1899","S[4,41]",-86.069,241.4,-520.075,-89.907,415.092,TRUE,0.644,1.002,840
"1900","S[1,42]",37.263,211.053,-373.5,42.541,447.306,TRUE,0.585,1.001,2777
"1901","S[2,42]",5.801,63.931,-122.414,7.592,126.245,TRUE,0.547,1.001,1260
"1902","S[3,42]",-18.559,261.742,-521.47,-16.29,490.978,TRUE,0.526,1.001,2357
"1903","S[4,42]",-35.509,263.702,-547.602,-33.37,472.044,TRUE,0.555,1.001,1986
"1904","S[1,43]",111.016,218.398,-317.672,112.295,526.305,TRUE,0.698,1,2946
"1905","S[2,43]",11.076,64.49,-121.967,12.809,135.135,TRUE,0.586,1.001,1706
"1906","S[3,43]",18.275,263.47,-501.296,21.915,510.059,TRUE,0.529,1,3000
"1907","S[4,43]",-0.331,265.205,-532.686,1.944,503.606,TRUE,0.498,1,3000
"1908","Surplus[1,1]",32.287,44.35,-25.39,16.927,142.923,TRUE,0.826,1.001,3000
"1909","Surplus[2,1]",24.889,20.504,-7.523,23.545,63.686,TRUE,0.918,1.001,1871
"1910","Surplus[3,1]",33.305,52.395,-41.709,16.634,165.508,TRUE,0.766,1,3000
"1911","Surplus[4,1]",23.568,42.123,-31.276,8.887,138.304,TRUE,0.766,1.003,1548
"1912","Surplus[1,2]",31.95,44.313,-28.318,17.528,142.729,TRUE,0.828,1.001,3000
"1913","Surplus[2,2]",24.992,20.536,-6.438,23.406,64.824,TRUE,0.922,1.001,1619
"1914","Surplus[3,2]",33.202,52.335,-43.01,17.045,168.564,TRUE,0.783,1,3000
"1915","Surplus[4,2]",23.013,42.362,-34.517,8.981,138.228,TRUE,0.764,1.003,1832
"1916","Surplus[1,3]",31.486,44.223,-30.728,17.632,140.346,TRUE,0.832,1.001,2639
"1917","Surplus[2,3]",25.063,20.632,-6.44,23.194,65.853,TRUE,0.927,1.001,1616
"1918","Surplus[3,3]",33.636,52.028,-43.508,17.74,165.789,TRUE,0.796,1,3000
"1919","Surplus[4,3]",22.674,41.982,-34.891,8.741,137.438,TRUE,0.771,1.003,1963
"1920","Surplus[1,4]",31.357,44.056,-32.397,17.66,139.205,TRUE,0.835,1.001,2104
"1921","Surplus[2,4]",25.132,20.821,-6.203,23.053,66.508,TRUE,0.924,1.001,1484
"1922","Surplus[3,4]",34.243,51.63,-39.992,19.175,163.483,TRUE,0.8,1.001,3000
"1923","Surplus[4,4]",22.34,41.801,-36.95,8.691,134.849,TRUE,0.778,1.003,3000
"1924","Surplus[1,5]",31.097,43.872,-33.89,17.605,137.677,TRUE,0.839,1.001,2107
"1925","Surplus[2,5]",25.127,20.987,-6.418,22.887,67.315,TRUE,0.926,1.001,1624
"1926","Surplus[3,5]",35.464,51.187,-39.974,20.393,164.869,TRUE,0.822,1.001,3000
"1927","Surplus[4,5]",21.905,41.69,-42.18,8.701,133.277,TRUE,0.774,1.003,3000
"1928","Surplus[1,6]",30.808,43.941,-32.264,17.536,137.44,TRUE,0.837,1.001,2627
"1929","Surplus[2,6]",25.282,20.937,-6.672,23.289,68.039,TRUE,0.932,1.001,1627
"1930","Surplus[3,6]",38.782,50.672,-27.745,24.022,164.913,TRUE,0.858,1,3000
"1931","Surplus[4,6]",21.699,41.601,-42.994,9.233,131.019,TRUE,0.781,1.003,2698
"1932","Surplus[1,7]",31.291,43.67,-32.507,18.03,137.59,TRUE,0.852,1.002,2497
"1933","Surplus[2,7]",25.7,20.657,-4.637,23.726,68.138,TRUE,0.94,1.001,1542
"1934","Surplus[3,7]",42.251,50.148,-21.55,28.494,168.926,TRUE,0.888,1,3000
"1935","Surplus[4,7]",21.838,41.466,-42.43,9.404,130.181,TRUE,0.789,1.003,2671
"1936","Surplus[1,8]",31.474,43.25,-32.961,18.694,135.146,TRUE,0.857,1.002,2432
"1937","Surplus[2,8]",26.094,20.341,-2.314,24.068,68.622,TRUE,0.951,1.001,1835
"1938","Surplus[3,8]",45.012,49.834,-14.485,30.771,168.84,TRUE,0.917,1,3000
"1939","Surplus[4,8]",22.476,41.265,-40.848,9.756,131.551,TRUE,0.796,1.003,2240
"1940","Surplus[1,9]",32.289,42.565,-27.9,20.175,134.523,TRUE,0.869,1.002,1716
"1941","Surplus[2,9]",26.916,19.618,-0.185,24.943,68.338,TRUE,0.971,1.001,1718
"1942","Surplus[3,9]",47.06,49.857,-8.728,33.849,171.169,TRUE,0.934,1,3000
"1943","Surplus[4,9]",25.368,40.454,-28.397,12.277,131.966,TRUE,0.843,1.003,3000
"1944","Surplus[1,10]",33.485,42.021,-21.989,21.373,133.808,TRUE,0.88,1.002,1530
"1945","Surplus[2,10]",27.378,19.14,0.172,25.675,67.065,FALSE,0.984,1.001,1568
"1946","Surplus[3,10]",49.494,49.794,-4.183,36.715,172.407,TRUE,0.952,1,3000
"1947","Surplus[4,10]",27.668,39.668,-22.755,14.783,136.269,TRUE,0.865,1.003,3000
"1948","Surplus[1,11]",33.812,41.624,-19.395,21.455,135.118,TRUE,0.884,1.003,1092
"1949","Surplus[2,11]",27.618,18.96,0.274,26.025,67.144,FALSE,0.989,1.001,1456
"1950","Surplus[3,11]",51.016,49.855,-2.127,38.656,174.481,TRUE,0.963,1.001,2616
"1951","Surplus[4,11]",28.815,39.21,-19.048,15.948,133.407,TRUE,0.886,1.003,3000
"1952","Surplus[1,12]",33.887,41.528,-21.678,22.174,134.283,TRUE,0.891,1.002,1368
"1953","Surplus[2,12]",27.827,18.714,0.33,26.506,67.138,FALSE,0.991,1.001,1415
"1954","Surplus[3,12]",52.029,49.621,-1.02,40.622,172.864,TRUE,0.97,1.001,2986
"1955","Surplus[4,12]",29.79,39.403,-17.299,17.561,135.131,TRUE,0.898,1.003,3000
"1956","Surplus[1,13]",35.826,40.867,-15.633,24.502,133.849,TRUE,0.917,1.002,1361
"1957","Surplus[2,13]",27.97,18.593,0.377,26.736,67.027,FALSE,0.993,1.001,1440
"1958","Surplus[3,13]",52.742,49.382,-0.491,40.748,171.685,TRUE,0.973,1.001,3000
"1959","Surplus[4,13]",30.444,39.286,-15.989,17.858,135.902,TRUE,0.907,1.002,3000
"1960","Surplus[1,14]",36.208,40.37,-12.64,24.831,132.493,TRUE,0.925,1.002,1269
"1961","Surplus[2,14]",28.188,18.374,0.453,27.075,66.561,FALSE,0.995,1.001,1406
"1962","Surplus[3,14]",53.669,49.192,0.223,42.526,171.375,FALSE,0.979,1.001,3000
"1963","Surplus[4,14]",31.479,38.953,-11.916,18.999,135.042,TRUE,0.925,1.002,3000
"1964","Surplus[1,15]",37.356,40.078,-8.717,26.825,135.237,TRUE,0.935,1.002,1215
"1965","Surplus[2,15]",28.437,18.187,0.484,27.481,67.022,FALSE,0.997,1.001,1534
"1966","Surplus[3,15]",55.181,49.318,0.322,44.212,171.003,FALSE,0.982,1.001,3000
"1967","Surplus[4,15]",32.351,38.757,-10.079,20.146,136.737,TRUE,0.935,1.002,3000
"1968","Surplus[1,16]",37.664,39.687,-8.072,27.241,135.346,TRUE,0.942,1.002,1015
"1969","Surplus[2,16]",28.546,17.998,0.489,27.6,66.056,FALSE,0.998,1.001,1370
"1970","Surplus[3,16]",56.184,49.342,0.457,45.689,170.468,FALSE,0.985,1.001,2957
"1971","Surplus[4,16]",32.411,38.625,-12.572,20.737,135.17,TRUE,0.933,1.002,3000
"1972","Surplus[1,17]",37.802,39.435,-7.509,27.84,133.754,TRUE,0.944,1.002,921
"1973","Surplus[2,17]",28.573,17.956,0.529,27.718,66.079,FALSE,1,1.001,1415
"1974","Surplus[3,17]",56.924,49.372,0.54,46.434,171.006,FALSE,0.988,1.001,2853
"1975","Surplus[4,17]",32.207,38.519,-12.023,20.563,133.006,TRUE,0.936,1.001,3000
"1976","Surplus[1,18]",38.571,38.992,-2.772,28.555,133.329,TRUE,0.955,1.003,848
"1977","Surplus[2,18]",28.612,17.916,0.528,27.876,65.71,FALSE,0.999,1.001,1399
"1978","Surplus[3,18]",58.21,49.594,0.621,47.952,172.699,FALSE,0.991,1.001,3000
"1979","Surplus[4,18]",32.336,38.22,-8.91,20.82,130.081,TRUE,0.94,1.002,3000
"1980","Surplus[1,19]",39.077,38.946,-1.952,29.134,132.817,TRUE,0.961,1.002,906
"1981","Surplus[2,19]",28.615,17.88,0.541,27.851,65.678,FALSE,0.999,1.001,1298
"1982","Surplus[3,19]",59.119,49.74,0.722,48.723,175.878,FALSE,0.993,1,3000
"1983","Surplus[4,19]",32.316,38.079,-10.206,20.987,133.036,TRUE,0.94,1.001,3000
"1984","Surplus[1,20]",41.835,39.231,0.055,31.606,136.824,FALSE,0.975,1.003,832
"1985","Surplus[2,20]",28.812,17.816,0.561,28.148,65.58,FALSE,0.999,1.001,1427
"1986","Surplus[3,20]",62.38,50.93,0.901,53.097,179.446,FALSE,0.996,1,2921
"1987","Surplus[4,20]",34.563,38.42,-3.472,23.145,136.43,TRUE,0.959,1.001,3000
"1988","Surplus[1,21]",43.787,39.845,0.31,34.393,138.229,FALSE,0.983,1.002,894
"1989","Surplus[2,21]",28.93,17.828,0.573,28.35,65.884,FALSE,1,1.001,1328
"1990","Surplus[3,21]",64.31,51.78,0.991,54.888,182.896,FALSE,0.999,1.001,2793
"1991","Surplus[4,21]",36.571,39.01,-0.174,25.097,137.477,TRUE,0.971,1.001,3000
"1992","Surplus[1,22]",45.663,40.208,0.527,36.298,140.643,FALSE,0.99,1.002,873
"1993","Surplus[2,22]",29.002,17.809,0.58,28.414,65.937,FALSE,1,1.001,1182
"1994","Surplus[3,22]",65.701,52.248,1.027,56.785,185.238,FALSE,1,1.001,2612
"1995","Surplus[4,22]",38.839,39.548,0.319,27.281,142.68,FALSE,0.984,1.001,3000
"1996","Surplus[1,23]",46.866,40.742,0.581,37.289,145.102,FALSE,0.994,1.002,838
"1997","Surplus[2,23]",29.049,17.842,0.595,28.454,66.05,FALSE,1,1.001,1147
"1998","Surplus[3,23]",66.74,52.754,1.039,57.695,187.469,FALSE,1,1.001,2500
"1999","Surplus[4,23]",40.186,40.254,0.398,28.156,145.427,FALSE,0.989,1,3000
"2000","Surplus[1,24]",47.234,40.945,0.572,37.981,145.462,FALSE,0.994,1.002,824
"2001","Surplus[2,24]",29.053,17.853,0.587,28.497,66.576,FALSE,1,1.001,1122
"2002","Surplus[3,24]",67.448,53.148,1.049,58.894,188.367,FALSE,1,1.001,2182
"2003","Surplus[4,24]",41.059,40.653,0.47,29.278,148.227,FALSE,0.994,1,3000
"2004","Surplus[1,25]",48.058,41.495,0.674,39.122,146.012,FALSE,0.996,1.002,844
"2005","Surplus[2,25]",29.097,17.884,0.583,28.512,66.054,FALSE,1,1.001,1318
"2006","Surplus[3,25]",68.265,53.699,1.05,59.919,190.259,FALSE,1,1.001,2329
"2007","Surplus[4,25]",42.099,41.381,0.524,30.024,150.376,FALSE,0.996,1.001,3000
"2008","Surplus[1,26]",49.669,42.345,0.715,40.784,149.149,FALSE,0.998,1.002,876
"2009","Surplus[2,26]",29.129,17.911,0.623,28.484,66.634,FALSE,1,1.001,1176
"2010","Surplus[3,26]",69.304,54.312,1.062,60.808,192.85,FALSE,1,1.001,2548
"2011","Surplus[4,26]",43.496,41.991,0.582,31.786,152.114,FALSE,0.996,1,3000
"2012","Surplus[1,27]",51.44,43.434,0.772,42.724,153.332,FALSE,1,1.002,931
"2013","Surplus[2,27]",29.101,17.941,0.634,28.13,66.9,FALSE,1,1.002,1173
"2014","Surplus[3,27]",70.258,54.966,1.083,61.309,196.28,FALSE,1,1.001,2686
"2015","Surplus[4,27]",45.279,43.048,0.645,33.318,153.823,FALSE,0.999,1.001,3000
"2016","Surplus[1,28]",52.633,44.323,0.833,44.052,156.308,FALSE,1,1.002,907
"2017","Surplus[2,28]",28.895,18.007,0.631,27.981,67.533,FALSE,1,1.002,1163
"2018","Surplus[3,28]",71.013,55.637,1.091,62.616,199.659,FALSE,1,1.001,2736
"2019","Surplus[4,28]",46.911,44.344,0.678,35.145,158.56,FALSE,1,1.001,3000
"2020","Surplus[1,29]",53.321,44.915,0.842,44.815,157.66,FALSE,1,1.002,927
"2021","Surplus[2,29]",28.708,18.028,0.61,27.772,67.745,FALSE,1,1.002,1205
"2022","Surplus[3,29]",71.408,56.067,1.092,62.763,200.984,FALSE,1,1.001,2786
"2023","Surplus[4,29]",47.817,45.116,0.709,35.663,162.186,FALSE,1,1.001,3000
"2024","Surplus[1,30]",53.635,45.094,0.837,45.013,160.949,FALSE,1,1.002,1025
"2025","Surplus[2,30]",28.639,18.049,0.597,27.629,67.714,FALSE,1,1.002,1215
"2026","Surplus[3,30]",71.484,56.171,1.085,62.857,203.403,FALSE,1,1.001,2947
"2027","Surplus[4,30]",48.167,45.436,0.711,36.064,163.694,FALSE,1,1.001,3000
"2028","Surplus[1,31]",54.258,45.688,0.826,45.583,160.168,FALSE,1,1.002,1087
"2029","Surplus[2,31]",28.562,18.024,0.608,27.414,67.009,FALSE,1,1.002,1241
"2030","Surplus[3,31]",71.578,56.331,1.084,62.921,203.158,FALSE,1,1.001,3000
"2031","Surplus[4,31]",48.708,45.969,0.712,36.213,165.89,FALSE,1,1.001,3000
"2032","Surplus[1,32]",54.596,46.016,0.84,45.849,162.118,FALSE,1,1.002,1091
"2033","Surplus[2,32]",28.464,18.034,0.594,27.437,66.968,FALSE,1,1.002,1246
"2034","Surplus[3,32]",71.584,56.415,1.081,62.579,203.864,FALSE,1,1.001,2989
"2035","Surplus[4,32]",49.275,46.498,0.716,37.302,167.597,FALSE,1,1,3000
"2036","Surplus[1,33]",54.747,46.099,0.825,45.907,162.744,FALSE,1,1.002,1091
"2037","Surplus[2,33]",28.421,17.997,0.585,27.466,66.68,FALSE,1,1.002,1298
"2038","Surplus[3,33]",71.562,56.404,1.076,62.693,202.188,FALSE,1,1.001,3000
"2039","Surplus[4,33]",49.558,46.704,0.718,37.487,168.377,FALSE,1,1,3000
"2040","Surplus[1,34]",54.728,45.963,0.838,45.919,163.02,FALSE,1,1.002,1085
"2041","Surplus[2,34]",28.473,17.994,0.598,27.454,66.831,FALSE,1,1.001,1433
"2042","Surplus[3,34]",71.536,56.363,1.08,62.737,202.599,FALSE,1,1.001,2923
"2043","Surplus[4,34]",49.554,46.703,0.717,37.573,167.583,FALSE,1,1,2947
"2044","Surplus[1,35]",54.505,45.622,0.823,45.672,159.865,FALSE,1,1.002,1079
"2045","Surplus[2,35]",28.533,17.932,0.597,27.648,66.771,FALSE,1,1.001,1584
"2046","Surplus[3,35]",71.527,56.228,1.082,62.845,201.537,FALSE,1,1.001,2927
"2047","Surplus[4,35]",49.295,46.349,0.717,37.216,167.84,FALSE,1,1,3000
"2048","Surplus[1,36]",54.426,45.516,0.824,45.63,160.783,FALSE,1,1.002,1085
"2049","Surplus[2,36]",28.596,17.996,0.589,27.785,67.253,FALSE,1,1.001,1646
"2050","Surplus[3,36]",71.475,56.103,1.084,62.78,200.758,FALSE,1,1,3000
"2051","Surplus[4,36]",49.137,46.154,0.723,37.025,167.203,FALSE,1,1,3000
"2052","Surplus[1,37]",54.271,45.199,0.821,45.668,160.826,FALSE,1,1.002,1089
"2053","Surplus[2,37]",28.653,18.004,0.598,27.839,67.125,FALSE,1,1.001,1534
"2054","Surplus[3,37]",71.485,56.059,1.089,62.697,202.041,FALSE,1,1.001,2979
"2055","Surplus[4,37]",48.91,45.832,0.72,36.872,166.761,FALSE,1,1,3000
"2056","Surplus[1,38]",54.078,44.806,0.836,45.781,158.287,FALSE,1,1.002,1129
"2057","Surplus[2,38]",28.668,18.027,0.596,27.756,67.859,FALSE,1,1.001,1506
"2058","Surplus[3,38]",71.395,55.857,1.084,62.964,199.876,FALSE,1,1,3000
"2059","Surplus[4,38]",48.618,45.458,0.718,36.699,163.777,FALSE,1,1,3000
"2060","Surplus[1,39]",53.78,44.313,0.831,45.732,157.284,FALSE,1,1.002,1055
"2061","Surplus[2,39]",28.723,18.081,0.594,27.849,68.473,FALSE,1,1.001,1527
"2062","Surplus[3,39]",71.276,55.61,1.084,62.794,195.428,FALSE,1,1,3000
"2063","Surplus[4,39]",48.063,44.82,0.716,36.313,162.334,FALSE,1,1,3000
"2064","Surplus[1,40]",53.212,43.355,0.829,45.515,152.198,FALSE,1,1.002,1113
"2065","Surplus[2,40]",28.688,18.108,0.596,27.865,68.729,FALSE,1,1.001,1416
"2066","Surplus[3,40]",71.033,55.213,1.088,62.889,192.239,FALSE,1,1,3000
"2067","Surplus[4,40]",47.39,44.059,0.708,35.625,157.114,FALSE,1,1,3000
"2068","Surplus[1,41]",52.513,42.545,0.816,45.008,149.462,FALSE,1,1.002,1089
"2069","Surplus[2,41]",28.652,18.26,0.59,27.787,68.71,FALSE,1,1.001,1407
"2070","Surplus[3,41]",70.612,54.652,1.085,62.372,190.296,FALSE,1,1,3000
"2071","Surplus[4,41]",46.783,43.333,0.701,35.379,155.105,FALSE,1,1,3000
"2072","Surplus[1,42]",52.13,42.126,0.805,44.858,147.652,FALSE,1,1.002,990
"2073","Surplus[2,42]",28.666,18.377,0.6,27.917,69.597,FALSE,1,1.001,1301
"2074","Surplus[3,42]",70.368,54.292,1.079,62.338,189.44,FALSE,1,1.001,2903
"2075","Surplus[4,42]",46.419,42.919,0.66,35.151,154.362,FALSE,1,1,3000
"2076","Surplus[1,43]",52.19,42.136,0.813,44.819,148.135,FALSE,1,1.002,1031
"2077","Surplus[2,43]",28.693,18.498,0.601,27.665,69.319,FALSE,1,1.001,1213
"2078","Surplus[3,43]",70.137,54.005,1.082,62.47,188.716,FALSE,1,1,3000
"2079","Surplus[4,43]",46.185,42.56,0.676,35.159,153.422,FALSE,1,1,3000
"2080","S.seo[1]",0,0,0,0,0,FALSE,1,NA,1
"2081","S.seo[2]",101.573,1401.833,-2502.646,69.34,2906.367,TRUE,0.524,1.001,3000
"2082","S.seo[3]",147.785,1415.674,-2503.801,112.505,3034.955,TRUE,0.536,1,3000
"2083","S.seo[4]",235.179,1405.934,-2414.589,230.799,3112.74,TRUE,0.563,1,3000
"2084","S.seo[5]",526.147,1417.472,-2046.574,490.037,3437.764,TRUE,0.636,1.002,1393
"2085","S.seo[6]",879.536,1382.98,-1671.6,862.87,3684.638,TRUE,0.727,1.001,1756
"2086","S.seo[7]",996.511,1354.517,-1489.101,976.366,3780.007,TRUE,0.76,1,3000
"2087","S.seo[8]",1305.88,1370.998,-1148.504,1292.184,4048.333,TRUE,0.811,1.001,1709
"2088","S.seo[9]",1500.874,1334.055,-944.189,1467.407,4131.274,TRUE,0.857,1,3000
"2089","S.seo[10]",1227.614,1298.009,-1217.43,1193.242,3833.171,TRUE,0.821,1,3000
"2090","S.seo[11]",890.125,1284.746,-1497.937,863.809,3510.449,TRUE,0.741,1,3000
"2091","S.seo[12]",958.883,1284.324,-1496.208,953.862,3546.459,TRUE,0.764,1,3000
"2092","S.seo[13]",1041.024,1257.305,-1283.683,1014.718,3621.275,TRUE,0.781,1,3000
"2093","S.seo[14]",1078.347,1207.548,-1199.95,1078.392,3444.089,TRUE,0.799,1,3000
"2094","S.seo[15]",1225.801,1197.133,-979.55,1192.725,3652.949,TRUE,0.837,1.002,847
"2095","S.seo[16]",665.981,1147.846,-1417.548,640.162,2981.654,TRUE,0.704,1.001,3000
"2096","S.seo[17]",709.778,1157.79,-1419.545,678.072,3047.95,TRUE,0.712,1,3000
"2097","S.seo[18]",804.859,1149.042,-1313.188,758.896,3117.628,TRUE,0.757,1,3000
"2098","S.seo[19]",884.797,1134.972,-1243.378,884.889,3139.265,TRUE,0.765,1,3000
"2099","S.seo[20]",1508.458,1052.607,-752.868,1537.459,3364.709,TRUE,0.916,1,3000
"2100","S.seo[21]",1161.088,983.788,-880.694,1172.961,2864.916,TRUE,0.875,1,3000
"2101","S.seo[22]",1167.935,935.745,-716.773,1176.022,2852.042,TRUE,0.891,1,3000
"2102","S.seo[23]",938.348,940.928,-986.908,949.369,2603.809,TRUE,0.835,1,3000
"2103","S.seo[24]",648.674,920.773,-1224.715,657.137,2358.383,TRUE,0.768,1,3000
"2104","S.seo[25]",953.157,895.202,-900.727,971.531,2581.299,TRUE,0.851,1,3000
"2105","S.seo[26]",1084.15,852.782,-740.585,1116.414,2630.821,TRUE,0.894,1,3000
"2106","S.seo[27]",1303.754,729.892,-263.993,1370.696,2510.018,TRUE,0.952,1,3000
"2107","S.seo[28]",1347.218,689.477,-166.135,1404.57,2457.625,TRUE,0.965,1.001,2209
"2108","S.seo[29]",1003.701,729.051,-594.024,1042.433,2247.74,TRUE,0.907,1,3000
"2109","S.seo[30]",621.563,729.2,-842.83,646.315,1972.956,TRUE,0.8,1,3000
"2110","S.seo[31]",751.427,681.113,-663.152,773.535,1965.344,TRUE,0.861,1,3000
"2111","S.seo[32]",664.851,659.613,-713.633,694.797,1815.565,TRUE,0.844,1.001,1228
"2112","S.seo[33]",491.688,656.454,-806.282,511.547,1687.412,TRUE,0.77,1,3000
"2113","S.seo[34]",289.223,676.195,-1030.37,307.996,1614.51,TRUE,0.671,1,3000
"2114","S.seo[35]",-75.704,654.45,-1240.11,-64.326,1248.353,TRUE,0.535,1,3000
"2115","S.seo[36]",40.499,692.714,-1233.31,26.297,1405.977,TRUE,0.518,1,3000
"2116","S.seo[37]",-28.431,691.345,-1274.924,-36.392,1377.343,TRUE,0.518,1,3000
"2117","S.seo[38]",61.432,687.034,-1234.711,67.944,1475.324,TRUE,0.538,1,3000
"2118","S.seo[39]",-90.335,692.023,-1291.643,-97.747,1430.477,TRUE,0.56,1,3000
"2119","S.seo[40]",-133.101,721.808,-1423.846,-130.63,1340.82,TRUE,0.569,1.001,1817
"2120","S.seo[41]",-301.888,722.262,-1573.024,-311.198,1191.653,TRUE,0.66,1.002,957
"2121","S.seo[42]",-11.004,790.226,-1545.437,-4.151,1519.27,TRUE,0.502,1.001,2144
"2122","S.seo[43]",140.036,793.694,-1444.819,149.943,1633.301,TRUE,0.573,1,3000
"2123","Surplus.seo[1]",114.049,105.184,-3.094,86.956,376.378,TRUE,0.97,1.001,3000
"2124","Surplus.seo[2]",113.157,106.211,-13.28,87.855,374.114,TRUE,0.959,1.001,3000
"2125","Surplus.seo[3]",112.859,106.218,-14.407,89.348,382.356,TRUE,0.958,1.001,3000
"2126","Surplus.seo[4]",113.071,106.182,-15.628,89.601,379.298,TRUE,0.957,1.001,3000
"2127","Surplus.seo[5]",113.593,106.302,-17.896,90.162,379.796,TRUE,0.956,1.001,3000
"2128","Surplus.seo[6]",116.571,107.073,-16.937,92.977,387.665,TRUE,0.955,1,3000
"2129","Surplus.seo[7]",121.079,107.891,-13.498,98.12,390.256,TRUE,0.959,1,3000
"2130","Surplus.seo[8]",125.055,108.438,-6.512,100.589,396.081,TRUE,0.967,1.001,3000
"2131","Surplus.seo[9]",131.633,109.687,1.089,107.524,410.811,FALSE,0.976,1.001,3000
