year,mgmt_area,fishery,fishery_type,gear,whole_pounds
2013,NSEO,C06B,Sablefish Incidental,Longline,350
2013,EYKT,I25B,Lingcod Incidental,Dinglebar troll,175
2013,NSEO,I25B,Lingcod Incidental,Dinglebar troll,47
2013,CSEO,B06B,Halibut Incidental,Longline,187
2013,EYKT,B06B,Halibut Incidental,Longline,3801
2013,EYKT,B06B,Halibut Incidental,Longline,13520.84
2013,NSEI,B06B,Halibut Incidental,Longline,45
2013,NSEI,B06B,Research,Longline,4.5
2013,NSEI,B06B,Halibut Incidental,Longline,1058
2013,NSEO,B06B,Halibut Incidental,Longline,120
2013,NSEO,B06B,Halibut Incidental,Longline,38
2013,NSEO,B06B,Halibut Incidental,Longline,950
2013,NSEO,B06B,Halibut Incidental,Longline,2626.16
2013,SSEI,B06B,Research,Longline,0.5
2013,CSEO,B61B,Halibut Incidental,Longline,51.6
2013,CSEO,B61B,Halibut Incidental,Longline,1624.2
2013,EYKT,B61B,Halibut Incidental,Longline,447
2013,EYKT,B61B,Halibut Incidental,Longline,5187
2013,NSEO,B61B,Halibut Incidental,Longline,34.4
2013,NSEO,B61B,Halibut Incidental,Longline,1082.8
2013,EYKT,C06B,Sablefish Incidental,Longline,127.6
2013,NSEO,C06B,Sablefish Incidental,Longline,377.4
2013,EYKT,I25B,Lingcod Incidental,Dinglebar troll,89
2013,NSEI,M06B,Misc Incidental,Longline,153
2013,NSEI,M06G,Misc Incidental,Longline,57
2013,NSEI,M06G,Misc Incidental,Longline,2004
2013,EYKT,Y06A,Directed,Longline,513
2013,EYKT,Y06A,Directed,Longline,17312.1
2013,SSEI,B06B,Halibut Incidental,Longline,298.347
2013,SSEI,B06B,Halibut Incidental,Longline,1602.4286
2013,SSEI,B06B,Research,Longline,237.7553
2013,SSEI,B06B,Halibut Incidental,Longline,3825.0817
2013,SSEO,B06B,Halibut Incidental,Longline,1269.3877
2013,SSEO,B06B,Halibut Incidental,Longline,4714.2859
2013,SSEO,C06B,Sablefish Incidental,Longline,17.3469
2013,SSEO,I25B,Lingcod Incidental,Dinglebar troll,95.9184
2013,SSEI,9999,Mixed,Longline,3040
2013,SSEI,B06B,Halibut Incidental,Longline,145
2013,CSEO,B06B,Research,Longline,157.2
2013,EYKT,B06B,Halibut Incidental,Longline,1082
2013,EYKT,B06B,Halibut Incidental,Longline,3794
2013,NSEI,B06B,Halibut Incidental,Longline,114
2013,NSEI,B06B,Halibut Incidental,Longline,412
2013,NSEI,B06B,Research,Longline,534.48
2013,NSEI,B06B,Halibut Incidental,Longline,3822.55
2013,NSEO,B06B,Halibut Incidental,Longline,20
2013,SSEI,B06B,Research,Longline,664.3404
2013,SSEI,B06B,Halibut Incidental,Longline,1264.1
2013,SSEO,B06B,Research,Longline,481.7755
2013,SSEO,B06B,Halibut Incidental,Longline,569.35
2013,CSEO,B61B,Halibut Incidental,Longline,800
2013,EYKT,C06B,Sablefish Incidental,Longline,322.44
2013,NSEO,C06B,Sablefish Incidental,Longline,363.56
2013,SSEO,C06B,Sablefish Incidental,Longline,1476
2013,NSEI,C61A,Sablefish Incidental,Longline,99
2013,SSEI,C61C,Sablefish Incidental,Longline,10
2013,NSEI,M06B,Misc Incidental,Longline,7
2013,NSEI,M06G,Misc Incidental,Longline,424
2013,NSEI,B06B,Halibut Incidental,Longline,327
2013,NSEI,B06B,Halibut Incidental,Longline,1365
2013,EYKT,B06B,Research,Longline,2453
2013,SSEO,B06B,Research,Longline,1785
2013,SSEI,B06B,Halibut Incidental,Longline,35
2013,EYKT,C06B,Sablefish Incidental,Longline,419
2013,EYKT,C06B,Sablefish Incidental,Longline,692
2013,CSEO,B06B,Halibut Incidental,Longline,93
2013,CSEO,B06B,Halibut Incidental,Longline,3951.47
2013,CSEO,B06B,Halibut Incidental,Longline,14959
2013,CSEO,B06B,Research,Longline,1134.8264
2013,CSEO,B06B,Halibut Incidental,Longline,32932.37
2013,EYKT,B06B,Halibut Incidental,Longline,9205.4
2013,EYKT,B06B,Halibut Incidental,Longline,25711.8
2013,NSEI,B06B,Halibut Incidental,Longline,51
2013,NSEI,B06B,Halibut Incidental,Longline,249.75
2013,NSEI,B06B,Research,Longline,648.5713
2013,NSEI,B06B,Halibut Incidental,Longline,1520.69
2013,NSEO,B06B,Halibut Incidental,Longline,5.78
2013,NSEO,B06B,Halibut Incidental,Longline,2943.6
2013,NSEO,B06B,Research,Longline,535.0714
2013,NSEO,B06B,Halibut Incidental,Longline,6057.94
2013,SSEO,B06B,Halibut Incidental,Longline,1271
2013,SSEO,B06B,Research,Longline,593.7755
2013,SSEO,B06B,Halibut Incidental,Longline,1691.2
2013,CSEO,B61B,Halibut Incidental,Longline,40
2013,CSEO,B61B,Halibut Incidental,Longline,481
2013,CSEO,B61B,Halibut Incidental,Longline,1277.3
2013,NSEO,B61B,Halibut Incidental,Longline,159.7
2013,CSEO,C06B,Sablefish Incidental,Longline,302
2013,CSEO,C06B,Sablefish Incidental,Longline,1105
2013,EYKT,C06B,Sablefish Incidental,Longline,192.2
2013,NSEO,C06B,Sablefish Incidental,Longline,274.8
2013,SSEO,C06B,Sablefish Incidental,Longline,75
2013,CSEO,C61B,Sablefish Incidental,Longline,267
2013,CSEO,I05B,Lingcod Incidental,Hand troll,16
2013,CSEO,I25B,Lingcod Incidental,Dinglebar troll,5
2013,CSEO,I25B,Lingcod Incidental,Dinglebar troll,1808.09
2013,EYKT,I25B,Lingcod Incidental,Dinglebar troll,244
2013,EYKT,I25B,Lingcod Incidental,Dinglebar troll,798
2013,EYKT,I25B,Lingcod Incidental,Dinglebar troll,2536.3
2013,NSEO,I25B,Lingcod Incidental,Dinglebar troll,59
2013,NSEO,I25B,Lingcod Incidental,Dinglebar troll,467.61
2013,CSEO,I26B,Lingcod Incidental,Mechanical jigs,30
2013,CSEO,I26B,Lingcod Incidental,Mechanical jigs,332.2857
2013,CSEO,I26B,Lingcod Incidental,Mechanical jigs,1277.1024
2013,EYKT,I26B,Lingcod Incidental,Mechanical jigs,108
2013,EYKT,I26B,Lingcod Incidental,Mechanical jigs,249
2013,NSEO,I26B,Lingcod Incidental,Mechanical jigs,186
2013,NSEO,I26B,Lingcod Incidental,Mechanical jigs,128.02
2013,CSEO,M26G,Misc Incidental,Mechanical jigs,138
2013,SSEI,M26G,Misc Incidental,Mechanical jigs,59
2013,CSEO,Y06A,Directed,Longline,2152.76
2013,CSEO,Y06A,Directed,Longline,76547.8
2013,EYKT,Y06A,Directed,Longline,497
2013,EYKT,Y06A,Directed,Longline,62452
2013,NSEI,Y06A,Directed,Longline,15.24
2013,NSEI,Y06A,Directed,Longline,4960.2
2013,SSEI,Y06A,Directed,Longline,3350.48
2013,SSEO,Y06A,Directed,Longline,32471.52
2013,EYKT,B61B,Halibut Incidental,Longline,124
2013,EYKT,B06B,Halibut Incidental,Longline,3251
2013,NSEI,B06B,Halibut Incidental,Longline,941
2013,SSEI,B06B,Halibut Incidental,Longline,1108
2013,SSEO,B06B,Halibut Incidental,Longline,362
2013,SSEO,B06B,Halibut Incidental,Longline,5702
2013,EYKT,B61B,Halibut Incidental,Longline,1571
2013,EYKT,B06B,Halibut Incidental,Longline,275
2013,EYKT,B06B,Research,Longline,380.5014
2013,EYKT,B06B,Halibut Incidental,Longline,1208
2013,NSEO,B06B,Research,Longline,50.3265
2013,NSEO,B06B,Halibut Incidental,Longline,311
2013,EYKT,I25B,Lingcod Incidental,Dinglebar troll,134
2014,SSEI,B06B,Halibut Incidental,Longline,56.1224
2014,EYKT,B61B,Halibut Incidental,Longline,1025.5
2014,SSEI,B06B,Halibut Incidental,Longline,59.1837
2014,SSEI,B06B,Halibut Incidental,Longline,1215.3061
2014,SSEI,B06B,Halibut Incidental,Longline,2387.8367
2014,SSEO,B06B,Halibut Incidental,Longline,176.5306
2014,SSEO,B06B,Halibut Incidental,Longline,1292.8573
2014,SSEO,B06B,Halibut Incidental,Longline,739.7959
2014,SSEO,B06B,Halibut Incidental,Longline,2499.9187
2014,NSEI,Y06A,Directed,Longline,959.1837
2014,SSEI,Y06A,Directed,Longline,5398.9795
2014,NSEO,I05B,Lingcod Incidental,Hand troll,71.5909
2014,EYKT,B06B,Halibut Incidental,Longline,637
2014,NSEI,B06B,Halibut Incidental,Longline,495
2014,NSEO,B06B,Halibut Incidental,Longline,144
2014,NSEO,B06B,Halibut Incidental,Longline,681
2014,EYKT,C06B,Sablefish Incidental,Longline,41
2014,NSEO,C06B,Sablefish Incidental,Longline,188
2014,NSEO,C06B,Sablefish Incidental,Longline,13
2014,EYKT,I25B,Lingcod Incidental,Dinglebar troll,187
2014,CSEO,B06B,Halibut Incidental,Longline,115
2014,CSEO,B06B,Halibut Incidental,Longline,289
2014,EYKT,B06B,Halibut Incidental,Longline,1685.58
2014,EYKT,B06B,Halibut Incidental,Longline,311.16
2014,EYKT,B06B,Research,Longline,2442
2014,EYKT,B06B,Halibut Incidental,Longline,6089.68
2014,NSEI,B06B,Research,Longline,251.3469
2014,NSEI,B06B,Halibut Incidental,Longline,915.09
2014,NSEO,B06B,Halibut Incidental,Longline,475.42
2014,NSEO,B06B,Halibut Incidental,Longline,1451
2014,NSEO,B06B,Halibut Incidental,Longline,36.84
2014,NSEO,B06B,Research,Longline,232.5714
2014,NSEO,B06B,Halibut Incidental,Longline,4993.23
2014,SSEI,B06B,Research,Longline,1.6327
2014,EYKT,B61B,Halibut Incidental,Longline,924
2014,EYKT,B61B,Halibut Incidental,Longline,1148
2014,CSEO,C06B,Sablefish Incidental,Longline,124
2014,EYKT,C06B,Sablefish Incidental,Longline,74.15
2014,NSEO,C06B,Sablefish Incidental,Longline,119
2014,NSEO,C06B,Sablefish Incidental,Longline,188.85
2014,EYKT,I25B,Lingcod Incidental,Dinglebar troll,1135
2014,NSEI,M06B,Misc Incidental,Longline,119
2014,EYKT,M06G,Misc Incidental,Longline,12.5
2014,NSEI,M06G,Misc Incidental,Longline,749
2014,NSEO,M06G,Misc Incidental,Longline,37.5
2014,SSEI,B06B,Halibut Incidental,Longline,1051.1633
2014,SSEI,B06B,Research,Longline,305.8165
2014,SSEI,B06B,Halibut Incidental,Longline,5056.3166
2014,SSEO,B06B,Halibut Incidental,Longline,112
2014,SSEO,B06B,Research,Longline,101.9388
2014,SSEO,B06B,Halibut Incidental,Longline,659.3164
2014,SSEI,C61C,Sablefish Incidental,Longline,40.8163
2014,SSEI,M05G,Misc Incidental,Hand troll,6.1224
2014,SSEI,Y06A,Directed,Longline,17011.4082
2014,SSEI,9999,Mixed,Longline,4010
2014,SSEI,B06B,Halibut Incidental,Longline,81
2014,CSEO,B06B,Halibut Incidental,Longline,433.78
2014,EYKT,B06B,Halibut Incidental,Longline,263
2014,EYKT,B06B,Halibut Incidental,Longline,1721
2014,NSEI,B06B,Halibut Incidental,Longline,12
2014,NSEI,B06B,Halibut Incidental,Longline,350
2014,NSEI,B06B,Halibut Incidental,Longline,3920.6067
2014,SSEI,B06B,Halibut Incidental,Longline,2147.4091
2014,SSEO,B06B,Halibut Incidental,Longline,752
2014,SSEO,B06B,Research,Longline,2330
2014,SSEO,B06B,Halibut Incidental,Longline,587.72
2014,CSEO,C06B,Sablefish Incidental,Longline,159.6
2014,CSEO,C06B,Sablefish Incidental,Longline,294.75
2014,EYKT,C06B,Sablefish Incidental,Longline,620.4
2014,NSEO,C06B,Sablefish Incidental,Longline,48.6
2014,SSEO,C06B,Sablefish Incidental,Longline,33.4
2014,SSEO,C06B,Sablefish Incidental,Longline,1115.25
2014,NSEI,C61A,Sablefish Incidental,Longline,222
2014,EYKT,C61B,Sablefish Incidental,Longline,10
2014,NSEI,M06B,Misc Incidental,Longline,14
2014,NSEI,M06G,Misc Incidental,Longline,372
2014,NSEI,B06B,Halibut Incidental,Longline,124
2014,NSEI,B06B,Halibut Incidental,Longline,668
2014,CSEO,B06B,Research,Longline,39.1837
2014,NSEI,B06B,Research,Longline,431.0204
2014,SSEI,B06B,Research,Longline,1026.0919
2014,SSEO,B06B,Research,Longline,1227.1735
2014,SSEI,B06B,Halibut Incidental,Longline,30
2014,EYKT,C06B,Sablefish Incidental,Longline,422.449
2014,EYKT,C61B,Sablefish Incidental,Longline,1365
2014,CSEO,B06B,Halibut Incidental,Longline,4090
2014,CSEO,B06B,Halibut Incidental,Longline,12318
2014,CSEO,B06B,Research,Longline,116.3265
2014,CSEO,B06B,Halibut Incidental,Longline,30916.6855
2014,EYKT,B06B,Halibut Incidental,Longline,3590
2014,EYKT,B06B,Research,Longline,465.3061
2014,EYKT,B06B,Halibut Incidental,Longline,21073
2014,NSEI,B06B,Research,Longline,325.7143
2014,NSEI,B06B,Halibut Incidental,Longline,1353.36
2014,NSEO,B06B,Halibut Incidental,Longline,392
2014,NSEO,B06B,Halibut Incidental,Longline,2014
2014,NSEO,B06B,Research,Longline,255.9184
2014,NSEO,B06B,Halibut Incidental,Longline,7210
2014,SSEO,B06B,Halibut Incidental,Longline,1764
2014,CSEO,B61B,Halibut Incidental,Longline,138
2014,EYKT,B61B,Halibut Incidental,Longline,86
2014,NSEI,B61B,Halibut Incidental,Longline,1039.2
2014,NSEO,B61B,Halibut Incidental,Longline,473
2014,NSEO,B61B,Halibut Incidental,Longline,1152.8
2014,CSEO,C06B,Sablefish Incidental,Longline,17
2014,CSEO,C06B,Sablefish Incidental,Longline,442
2014,EYKT,C06B,Sablefish Incidental,Longline,1095
2014,NSEO,C06B,Sablefish Incidental,Longline,416
2014,NSEI,C61A,Sablefish Incidental,Longline,94
2014,CSEO,C61B,Sablefish Incidental,Longline,720
2014,CSEO,I25B,Lingcod Incidental,Dinglebar troll,14
2014,CSEO,I25B,Lingcod Incidental,Dinglebar troll,759
2014,EYKT,I25B,Lingcod Incidental,Dinglebar troll,3721.9018
2014,NSEO,I25B,Lingcod Incidental,Dinglebar troll,303.28
2014,CSEO,I26B,Lingcod Incidental,Mechanical jigs,617
2014,EYKT,I26B,Lingcod Incidental,Mechanical jigs,460
2014,NSEI,M06G,Misc Incidental,Longline,12
2014,EYKT,Y06A,Directed,Longline,1535
2014,EYKT,Y06A,Directed,Longline,43992
2014,NSEI,Y06A,Directed,Longline,13545
2014,SSEI,Y06A,Directed,Longline,6370
2014,EYKT,Y61A,Directed,Longline,2461
2014,EYKT,Y61A,Directed,Longline,23726
2014,CSEO,B06B,Halibut Incidental,Longline,73
2014,CSEO,B06B,Research,Longline,1696.8777
2014,CSEO,B06B,Halibut Incidental,Longline,600.6
2014,EYKT,B06B,Halibut Incidental,Longline,567
2014,NSEI,B06B,Halibut Incidental,Longline,20
2014,NSEI,B06B,Research,Longline,139.4694
2014,NSEI,B06B,Halibut Incidental,Longline,1243
2014,NSEO,B06B,Halibut Incidental,Longline,311
2014,SSEI,B06B,Halibut Incidental,Longline,4253.8545
2014,SSEO,B06B,Halibut Incidental,Longline,66
2014,SSEO,B06B,Halibut Incidental,Longline,21
2014,SSEO,B06B,Research,Longline,488.1429
2014,SSEO,B06B,Halibut Incidental,Longline,4042
2014,EYKT,B06B,Research,Longline,540.9271
2014,EYKT,B06B,Halibut Incidental,Longline,645
2014,EYKT,B61B,Halibut Incidental,Longline,15
2015,CSEO,B06B,Halibut Incidental,Longline,59.5
2015,SSEO,B06B,Halibut Incidental,Longline,59.5
2015,EYKT,B61B,Halibut Incidental,Longline,67
2015,EYKT,B06B,Halibut Incidental,Longline,65.3061
2015,SSEI,B06B,Halibut Incidental,Longline,420.4082
2015,SSEI,B06B,Halibut Incidental,Longline,868.3673
2015,SSEI,B06B,Halibut Incidental,Longline,2091.041
2015,SSEO,B06B,Halibut Incidental,Longline,181.6327
2015,SSEO,B06B,Halibut Incidental,Longline,257.1429
2015,SSEO,B06B,Halibut Incidental,Longline,3067.3469
2015,SSEO,C06B,Sablefish Incidental,Longline,6.1224
2015,SSEO,I25B,Lingcod Incidental,Dinglebar troll,11
2015,SSEI,Y06A,Directed,Longline,2460.204
2015,NSEI,B06B,Halibut Incidental,Longline,129
2015,SSEI,M05G,Misc Incidental,Hand troll,12.2449
2015,NSEI,B06B,Halibut Incidental,Longline,13.6364
2015,EYKT,B06B,Halibut Incidental,Longline,2078
2015,NSEI,B06B,Halibut Incidental,Longline,65
2015,NSEI,B06B,Halibut Incidental,Longline,549
2015,NSEO,B06B,Halibut Incidental,Longline,483
2015,EYKT,C06B,Sablefish Incidental,Longline,18.5
2015,NSEO,C06B,Sablefish Incidental,Longline,18.5
2015,NSEI,C61A,Sablefish Incidental,Longline,43
2015,NSEO,C61B,Sablefish Incidental,Longline,111
2015,EYKT,I25B,Lingcod Incidental,Dinglebar troll,422.6667
2015,EYKT,B06B,Research,Longline,1359.3
2015,EYKT,B06B,Halibut Incidental,Longline,7365
2015,NSEI,B06B,Halibut Incidental,Longline,463
2015,NSEI,B06B,Research,Longline,106.04
2015,NSEI,B06B,Halibut Incidental,Longline,864.75
2015,NSEO,B06B,Halibut Incidental,Longline,1853
2015,NSEO,B06B,Research,Longline,58.1
2015,NSEO,B06B,Halibut Incidental,Longline,4632.25
2015,SSEI,B06B,Research,Longline,0.56
2015,EYKT,B61B,Halibut Incidental,Longline,611
2015,NSEI,B61B,Halibut Incidental,Longline,686
2015,NSEO,B61B,Halibut Incidental,Longline,173.4694
2015,EYKT,C06B,Sablefish Incidental,Longline,2.1
2015,EYKT,C06B,Sablefish Incidental,Longline,77.5
2015,NSEO,C06B,Sablefish Incidental,Longline,40.9
2015,NSEO,C06B,Sablefish Incidental,Longline,226.5
2015,NSEO,C61B,Sablefish Incidental,Longline,333.6735
2015,NSEO,C61B,Sablefish Incidental,Longline,522.449
2015,SSEI,I25B,Lingcod Incidental,Dinglebar troll,38
2015,NSEI,M06B,Misc Incidental,Longline,218
2015,NSEI,M06G,Misc Incidental,Longline,1027
2015,SSEI,B06B,Halibut Incidental,Longline,342.8571
2015,SSEI,B06B,Halibut Incidental,Longline,1798.0001
2015,SSEI,B06B,Research,Longline,751.0204
2015,SSEI,B06B,Halibut Incidental,Longline,7510.3876
2015,SSEO,B06B,Halibut Incidental,Longline,363
2015,SSEO,C06B,Sablefish Incidental,Longline,4
2015,SSEO,C06B,Sablefish Incidental,Longline,53
2015,SSEI,I05B,Lingcod Incidental,Hand troll,17
2015,SSEI,I05B,Lingcod Incidental,Hand troll,114
2015,EYKT,I25B,Lingcod Incidental,Dinglebar troll,543.3333
2015,SSEI,I25B,Lingcod Incidental,Dinglebar troll,80.6818
2015,SSEI,M05G,Misc Incidental,Hand troll,93
2015,SSEI,M05G,Misc Incidental,Hand troll,68
2015,SSEO,M05G,Misc Incidental,Hand troll,56
2015,SSEO,M05G,Misc Incidental,Hand troll,41
2015,SSEI,M06G,Misc Incidental,Longline,387.7551
2015,SSEI,M06G,Misc Incidental,Longline,431.6327
2015,SSEI,M25G,Misc Incidental,Dinglebar troll,13
2015,SSEI,Y06A,Directed,Longline,1912.0408
2015,SSEI,9999,Mixed,Longline,4535
2015,NSEI,B06B,Halibut Incidental,Longline,38
2015,SSEI,B06B,Halibut Incidental,Longline,73
2015,CSEO,B06B,Halibut Incidental,Longline,206
2015,CSEO,B06B,Research,Longline,882
2015,CSEO,B06B,Halibut Incidental,Longline,1106.2
2015,EYKT,B06B,Halibut Incidental,Longline,86
2015,EYKT,B06B,Halibut Incidental,Longline,1202.14
2015,NSEI,B06B,Halibut Incidental,Longline,2
2015,NSEI,B06B,Halibut Incidental,Longline,3
2015,NSEI,B06B,Research,Longline,378
2015,NSEI,B06B,Halibut Incidental,Longline,3253.66
2015,SSEI,B06B,Halibut Incidental,Longline,430
2015,SSEO,B06B,Halibut Incidental,Longline,68
2015,SSEO,B06B,Research,Longline,2384
2015,SSEO,B06B,Halibut Incidental,Longline,1531
2015,NSEI,B61B,Halibut Incidental,Longline,32
2015,CSEO,C06B,Sablefish Incidental,Longline,28
2015,EYKT,C06B,Sablefish Incidental,Longline,127.99
2015,NSEI,C06B,Sablefish Incidental,Longline,0.4
2015,NSEO,C06B,Sablefish Incidental,Longline,1.61
2015,SSEO,C06B,Sablefish Incidental,Longline,318
2015,SSEO,C06B,Sablefish Incidental,Longline,881
2015,NSEI,C61A,Sablefish Incidental,Longline,43
2015,CSEO,B06B,Halibut Incidental,Longline,364
2015,NSEI,B06B,Halibut Incidental,Longline,80
2015,CSEO,B06B,Research,Longline,102.551
2015,NSEI,B06B,Research,Longline,215.3571
2015,SSEI,B06B,Research,Longline,918.2754
2015,SSEO,B06B,Research,Longline,2265.8569
2015,EYKT,B06B,Halibut Incidental,Longline,70
2015,EYKT,C06B,Sablefish Incidental,Longline,62
2015,CSEO,C61B,Sablefish Incidental,Longline,300
2015,CSEO,B06B,Halibut Incidental,Longline,120
2015,CSEO,B06B,Halibut Incidental,Longline,4537.5
2015,CSEO,B06B,Halibut Incidental,Longline,12556
2015,CSEO,B06B,Research,Longline,402.27
2015,CSEO,B06B,Halibut Incidental,Longline,34961.34
2015,EYKT,B06B,Halibut Incidental,Longline,4545
2015,EYKT,B06B,Research,Longline,73.14
2015,EYKT,B06B,Halibut Incidental,Longline,18826.5
2015,NSEI,B06B,Halibut Incidental,Longline,162.5
2015,NSEI,B06B,Research,Longline,341.32
2015,NSEI,B06B,Halibut Incidental,Longline,2961.61
2015,NSEO,B06B,Halibut Incidental,Longline,516
2015,NSEO,B06B,Halibut Incidental,Longline,3673
2015,NSEO,B06B,Research,Longline,402.27
2015,NSEO,B06B,Halibut Incidental,Longline,11452.5
2015,SSEO,B06B,Halibut Incidental,Longline,1714.05
2015,CSEO,B25B,Halibut Incidental,Dinglebar troll,29
2015,CSEO,B25B,Halibut Incidental,Dinglebar troll,7
2015,CSEO,B61B,Halibut Incidental,Longline,125
2015,NSEO,B61B,Halibut Incidental,Longline,535
2015,CSEO,C06B,Sablefish Incidental,Longline,933.1
2015,EYKT,C06B,Sablefish Incidental,Longline,81
2015,NSEO,C06B,Sablefish Incidental,Longline,417
2015,SSEO,C06B,Sablefish Incidental,Longline,137.9
2015,NSEO,C61B,Sablefish Incidental,Longline,162
2015,CSEO,I25B,Lingcod Incidental,Dinglebar troll,785
2015,CSEO,I25B,Lingcod Incidental,Dinglebar troll,37
2015,CSEO,I25B,Lingcod Incidental,Dinglebar troll,2980
2015,EYKT,I25B,Lingcod Incidental,Dinglebar troll,620
2015,EYKT,I25B,Lingcod Incidental,Dinglebar troll,3875.2449
2015,NSEO,I25B,Lingcod Incidental,Dinglebar troll,744.3878
2015,CSEO,I26B,Lingcod Incidental,Mechanical jigs,129
2015,EYKT,I26B,Lingcod Incidental,Mechanical jigs,873
2015,CSEO,M05B,Misc Incidental,Hand troll,128
2015,SSEO,M25B,Misc Incidental,Dinglebar troll,428.4092
2015,NSEO,M26G,Misc Incidental,Mechanical jigs,24
2015,EYKT,Y06A,Directed,Longline,24716
2015,NSEI,Y06A,Directed,Longline,15688
2015,SSEI,Y06A,Directed,Longline,3805
2015,EYKT,Y61A,Directed,Longline,868
2015,EYKT,Y61A,Directed,Longline,46307
2015,NSEI,B06B,Halibut Incidental,Longline,50
2015,CSEO,B06B,Halibut Incidental,Longline,62
2015,EYKT,B06B,Halibut Incidental,Longline,1109
2015,NSEI,B06B,Halibut Incidental,Longline,996
2015,SSEI,B06B,Halibut Incidental,Longline,1150
2015,SSEI,B06B,Halibut Incidental,Longline,5192
2015,SSEO,B06B,Halibut Incidental,Longline,4571
2015,SSEO,C06B,Sablefish Incidental,Longline,80
2015,SSEI,Y06A,Directed,Longline,24.4897
2015,EYKT,B06B,Halibut Incidental,Longline,16
2015,EYKT,B06B,Research,Longline,359.43
2015,EYKT,B06B,Halibut Incidental,Longline,4429
2015,NSEO,B06B,Halibut Incidental,Longline,15
2015,EYKT,C06B,Sablefish Incidental,Longline,123
2016,CSEO,B06B,Halibut Incidental,Longline,136.94
2016,EYKT,B06B,Halibut Incidental,Longline,1071.0909
2016,NSEI,B06B,Halibut Incidental,Longline,14.96
2016,SSEO,B06B,Halibut Incidental,Longline,346.1
2016,CSEO,B61B,Halibut Incidental,Longline,265.6
2016,EYKT,B61B,Halibut Incidental,Longline,2127
2016,NSEI,B61B,Halibut Incidental,Longline,141.1
2016,NSEO,B61B,Halibut Incidental,Longline,423.3
2016,SSEI,B06B,Halibut Incidental,Longline,544.8979
2016,SSEI,B06B,Halibut Incidental,Longline,550
2016,SSEI,B06B,Halibut Incidental,Longline,1581.0611
2016,SSEO,B06B,Halibut Incidental,Longline,20.4082
2016,SSEO,B06B,Halibut Incidental,Longline,846.939
2016,SSEO,B06B,Halibut Incidental,Longline,46.9388
2016,SSEO,B06B,Halibut Incidental,Longline,1522.449
2016,SSEO,B06B,Halibut Incidental,Longline,4938.7755
2016,SSEO,C06B,Sablefish Incidental,Longline,8.1633
2016,SSEO,I25B,Lingcod Incidental,Dinglebar troll,88
2016,SSEO,I25B,Lingcod Incidental,Dinglebar troll,148
2016,SSEO,I25B,Lingcod Incidental,Dinglebar troll,581.5102
2016,SSEI,M06G,Misc Incidental,Longline,54.0816
2016,SSEI,M06G,Misc Incidental,Longline,17.3469
2016,SSEI,Y06A,Directed,Longline,1635.7143
2016,NSEI,B06B,Halibut Incidental,Longline,280
