"","Seconds","Dive","x","y","Family"
"20798",42673,8,473107.95,6266257.01,"Good"
"20799",42674,8,473107.95,6266257.01,"Good"
"20800",42675,8,473107.95,6266257.01,"Good"
"20801",42676,8,473107.95,6266257.01,"Good"
"20802",42677,8,473107.95,6266257.01,"Good"
"20803",42678,8,473107.95,6266257.01,"Good"
"20804",42679,8,473107.95,6266257.01,"Good"
"20805",42680,8,473104.7,6266259.11,"Good"
"20806",42681,8,473104.7,6266259.11,"Good"
"20807",42682,8,473104.7,6266259.11,"Good"
"20808",42683,8,473102.52,6266260.21,"Good"
"20809",42684,8,473102.52,6266260.21,"Good"
"20810",42685,8,473102.52,6266260.21,"Good"
"20811",42686,8,473104.12,6266261.45,"Good"
"20812",42687,8,473104.12,6266261.45,"Good"
"20813",42688,8,473104.12,6266261.45,"Good"
"20814",42689,8,473104.12,6266261.45,"Good"
"20815",42690,8,473104.12,6266261.45,"Good"
"20816",42691,8,473104.12,6266261.45,"Good"
"20817",42692,8,473104.12,6266261.45,"Good"
"20818",42693,8,473104.12,6266261.45,"Good"
"20819",42694,8,473104.12,6266261.45,"Good"
"20820",42695,8,473104.12,6266261.45,"Good"
"20821",42696,8,473104.12,6266261.45,"Good"
"20822",42697,8,473104.12,6266261.45,"Good"
"20823",42698,8,473104.12,6266261.45,"Good"
"20824",42699,8,473104.12,6266261.45,"Good"
"20825",42700,8,473104.12,6266261.45,"Good"
"20826",42701,8,473098.45,6266267.46,"Good"
"20827",42702,8,473098.45,6266267.46,"Good"
"20828",42703,8,473098.45,6266267.46,"Good"
"20829",42704,8,473098.45,6266267.46,"Good"
"20830",42705,8,473098.45,6266267.46,"Good"
"20831",42706,8,473098.45,6266267.46,"Good"
"20832",42707,8,473098.45,6266267.46,"Good"
"20833",42708,8,473098.96,6266269.96,"Good"
"20834",42709,8,473098.96,6266269.96,"Good"
"20835",42710,8,473098.96,6266269.96,"Good"
"20836",42711,8,473097.02,6266269.21,"Good"
"20837",42712,8,473097.02,6266269.21,"Good"
"20838",42713,8,473097.02,6266269.21,"Good"
"20839",42714,8,473097.02,6266269.21,"Good"
"20840",42715,8,473097.02,6266269.21,"Good"
"20841",42716,8,473097.02,6266269.21,"Good"
"20842",42717,8,473097.02,6266269.21,"Good"
"20843",42718,8,473096.33,6266270.72,"Good"
"20844",42719,8,473096.33,6266270.72,"Good"
"20845",42720,8,473096.33,6266270.72,"Good"
"20846",42721,8,473093.79,6266272.15,"Good"
"20847",42722,8,473093.79,6266272.15,"Good"
"20848",42723,8,473093.79,6266272.15,"Good"
"20849",42724,8,473093.79,6266272.15,"Good"
"20850",42725,8,473093.79,6266272.15,"Good"
"20851",42726,8,473093.79,6266272.15,"Good"
"20852",42727,8,473093.79,6266272.15,"Good"
"20853",42728,8,473093.79,6266272.15,"Good"
"20854",42729,8,473093.79,6266272.15,"Good"
"20855",42730,8,473093.79,6266272.15,"Good"
"20856",42731,8,473093.79,6266272.15,"Good"
"20857",42732,8,473093.79,6266272.15,"Good"
"20858",42733,8,473093.79,6266272.15,"Good"
"20859",42734,8,473093.79,6266272.15,"Good"
"20860",42735,8,473090.33,6266274.35,"Good"
"20861",42736,8,473090.33,6266274.35,"Good"
"20862",42737,8,473090.33,6266274.35,"Good"
"20863",42738,8,473090.62,6266275.98,"Good"
"20864",42739,8,473090.62,6266275.98,"Good"
"20865",42740,8,473090.62,6266275.98,"Good"
"20866",42741,8,473091.2,6266275.89,"Good"
"20867",42742,8,473091.2,6266275.89,"Good"
"20868",42743,8,473089.82,6266276.52,"Good"
"20869",42744,8,473089.82,6266276.52,"Good"
"20870",42745,8,473089.82,6266276.52,"Good"
"20871",42746,8,473089.82,6266276.52,"Good"
"20872",42747,8,473089.82,6266276.52,"Good"
"20873",42748,8,473089.82,6266276.52,"Good"
"20874",42749,8,473089.82,6266276.52,"Good"
"20875",42750,8,473089.82,6266276.52,"Good"
"20876",42751,8,473089.01,6266277.99,"Good"
"20877",42752,8,473089.01,6266277.99,"Good"
"20878",42753,8,473089.01,6266277.99,"Good"
"20879",42754,8,473089.01,6266277.99,"Good"
"20880",42755,8,473089.01,6266277.99,"Good"
"20881",42756,8,473090.68,6266279.89,"Good"
"20882",42757,8,473090.68,6266279.89,"Good"
"20883",42758,8,473090.68,6266279.89,"Good"
"20884",42759,8,473090.68,6266279.89,"Good"
"20885",42760,8,473090.68,6266279.89,"Good"
"20886",42761,8,473087.22,6266278.97,"Good"
"20887",42762,8,473087.22,6266278.97,"Good"
"20888",42763,8,473087.22,6266278.97,"Good"
"20889",42764,8,473085.64,6266281.45,"Good"
"20890",42765,8,473085.64,6266281.45,"Good"
"20891",42766,8,473085.64,6266281.45,"Good"
"20892",42767,8,473085.25,6266280.57,"Good"
"20893",42768,8,473085.25,6266280.57,"Good"
"20894",42769,8,473085.25,6266280.57,"Good"
"20895",42770,8,473085.25,6266280.57,"Good"
"20896",42771,8,473085.25,6266280.57,"Good"
"20897",42772,8,473085.25,6266280.57,"Good"
"20898",42773,8,473085.25,6266280.57,"Good"
"20899",42774,8,473082.96,6266284.07,"Good"
"20900",42775,8,473082.96,6266284.07,"Good"
"20901",42776,8,473082.96,6266284.07,"Good"
"20902",42777,8,473081.63,6266284.63,"Good"
"20903",42778,8,473081.63,6266284.63,"Good"
"20904",42779,8,473081.63,6266284.63,"Good"
"20905",42780,8,473082.55,6266285.38,"Good"
"20906",42781,8,473082.55,6266285.38,"Good"
"20907",42782,8,473082.55,6266285.38,"Good"
"20908",42783,8,473082.55,6266285.38,"Good"
"20909",42784,8,473082.55,6266285.38,"Good"
"20910",42785,8,473082.55,6266285.38,"Good"
"20911",42786,8,473082.55,6266285.38,"Good"
"20912",42787,8,473082.55,6266285.38,"Good"
"20913",42788,8,473082.55,6266285.38,"Good"
"20914",42789,8,473082.55,6266285.38,"Good"
"20915",42790,8,473082.55,6266285.38,"Good"
"20916",42791,8,473082.55,6266285.38,"Good"
"20917",42792,8,473079.49,6266288.42,"Good"
"20918",42793,8,473079.49,6266288.42,"Good"
"20919",42794,8,473079.49,6266288.42,"Good"
"20920",42795,8,473078.89,6266287.72,"Good"
"20921",42796,8,473078.89,6266287.72,"Good"
"20922",42797,8,473078.89,6266287.72,"Good"
"20923",42798,8,473076.82,6266289.35,"Good"
"20924",42799,8,473076.82,6266289.35,"Good"
"20925",42800,8,473076.82,6266289.35,"Good"
"20926",42801,8,473076.82,6266289.35,"Good"
"20927",42802,8,473076.82,6266289.35,"Good"
"20928",42803,8,473076.82,6266289.35,"Good"
"20929",42804,8,473076.82,6266289.35,"Good"
"20930",42805,8,473076.08,6266289.95,"Good"
"20931",42806,8,473076.08,6266289.95,"Good"
"20932",42807,8,473076.08,6266289.95,"Good"
"20933",42808,8,473074.13,6266290.25,"Good"
"20934",42809,8,473074.13,6266290.25,"Good"
"20935",42810,8,473087.18,6266264.92,"Good"
"20936",42811,8,473087.18,6266264.92,"Good"
"20937",42812,8,473087.18,6266264.92,"Good"
"20938",42813,8,473074.78,6266291.31,"Good"
"20939",42814,8,473074.78,6266291.31,"Good"
"20940",42815,8,473074.78,6266291.31,"Good"
"20941",42816,8,473074.78,6266291.31,"Good"
"20942",42817,8,473074.78,6266291.31,"Good"
"20943",42818,8,473074.78,6266291.31,"Good"
"20944",42819,8,473074.78,6266291.31,"Good"
"20945",42820,8,473074.78,6266291.31,"Good"
"20946",42821,8,473074.78,6266291.31,"Good"
"20947",42822,8,473074.78,6266291.31,"Good"
"20948",42823,8,473074.78,6266291.31,"Good"
"20949",42824,8,473074.78,6266291.31,"Good"
"20950",42825,8,473074.78,6266291.31,"Good"
"20951",42826,8,473074.78,6266291.31,"Good"
"20952",42827,8,473074.78,6266291.31,"Good"
"20953",42828,8,473074.78,6266291.31,"Good"
"20954",42829,8,473074.78,6266291.31,"Good"
"20955",42830,8,473074.78,6266291.31,"Good"
"20956",42831,8,473074.78,6266291.31,"Good"
"20957",42832,8,473070.06,6266295.46,"Good"
"20958",42833,8,473070.06,6266295.46,"Good"
"20959",42834,8,473070.06,6266295.46,"Good"
"20960",42835,8,473073.09,6266294.18,"Good"
"20961",42836,8,473073.09,6266294.18,"Good"
"20962",42837,8,473073.09,6266294.18,"Good"
"20963",42838,8,473073.09,6266294.18,"Good"
"20964",42839,8,473073.09,6266294.18,"Good"
"20965",42840,8,473073.09,6266294.18,"Good"
"20966",42841,8,473073.09,6266294.18,"Good"
"20967",42842,8,473070.49,6266296.79,"Good"
"20968",42843,8,473070.49,6266296.79,"Good"
"20969",42844,8,473070.49,6266296.79,"Good"
"20970",42845,8,473068.35,6266296.23,"Good"
"20971",42846,8,473068.35,6266296.23,"Good"
"20972",42847,8,473068.35,6266296.23,"Good"
"20973",42848,8,473070.3,6266298.92,"Good"
"20974",42849,8,473070.3,6266298.92,"Good"
"20975",42850,8,473070.3,6266298.92,"Good"
"20976",42851,8,473070.3,6266298.92,"Good"
"20977",42852,8,473070.3,6266298.92,"Good"
"20978",42853,8,473070.3,6266298.92,"Good"
"20979",42854,8,473070.3,6266298.92,"Good"
"20980",42855,8,473066.93,6266298.62,"Good"
"20981",42856,8,473066.93,6266298.62,"Good"
"20982",42857,8,473066.93,6266298.62,"Good"
"20983",42858,8,473064.28,6266300.1,"Good"
"20984",42859,8,473064.28,6266300.1,"Good"
"20985",42860,8,473064.28,6266300.1,"Good"
"20986",42861,8,473064.87,6266300.13,"Good"
"20987",42862,8,473064.87,6266300.13,"Good"
"20988",42863,8,473064.87,6266300.13,"Good"
"20989",42864,8,473063.4,6266301.75,"Good"
"20990",42865,8,473063.4,6266301.75,"Good"
"20991",42866,8,473061.59,6266301.46,"Good"
"20992",42867,8,473061.59,6266301.46,"Good"
"20993",42868,8,473061.59,6266301.46,"Good"
"20994",42869,8,473060.01,6266301.15,"Good"
"20995",42870,8,473060.01,6266301.15,"Good"
"20996",42871,8,473060.01,6266301.15,"Good"
"20997",42872,8,473059.7,6266305.21,"Good"
"20998",42873,8,473059.7,6266305.21,"Good"
"20999",42874,8,473059.7,6266305.21,"Good"
"21000",42875,8,473059.7,6266305.21,"Good"
"21001",42876,8,473059.7,6266305.21,"Good"
"21002",42877,8,473059.7,6266305.21,"Good"
"21003",42878,8,473059.7,6266305.21,"Good"
"21004",42879,8,473059.7,6266305.21,"Good"
"21005",42880,8,473058.28,6266306.99,"Good"
"21006",42881,8,473058.28,6266306.99,"Good"
"21007",42882,8,473057.21,6266303.73,"Good"
"21008",42883,8,473057.21,6266303.73,"Good"
"21009",42884,8,473057.21,6266303.73,"Good"
"21010",42885,8,473057.04,6266307.58,"Good"
"21011",42886,8,473057.04,6266307.58,"Good"
"21012",42887,8,473057.04,6266307.58,"Good"
"21013",42888,8,473057.04,6266307.58,"Good"
"21014",42889,8,473057.04,6266307.58,"Good"
"21015",42890,8,473057.04,6266307.58,"Good"
"21016",42891,8,473057.04,6266307.58,"Good"
"21017",42892,8,473057.04,6266307.58,"Good"
"21018",42893,8,473057.04,6266307.58,"Good"
"21019",42894,8,473057.04,6266307.58,"Good"
"21020",42895,8,473057.04,6266307.58,"Good"
"21021",42896,8,473057.04,6266307.58,"Good"
"21022",42897,8,473054.2,6266310.16,"Good"
"21023",42898,8,473054.2,6266310.16,"Good"
"21024",42899,8,473054.2,6266310.16,"Good"
"21025",42900,8,473054.14,6266308.22,"Good"
"21026",42901,8,473054.14,6266308.22,"Good"
"21027",42902,8,473054.14,6266308.22,"Good"
"21028",42903,8,473054.14,6266308.22,"Good"
"21029",42904,8,473054.14,6266308.22,"Good"
"21030",42905,8,473054.14,6266308.22,"Good"
"21031",42906,8,473054.14,6266308.22,"Good"
"21032",42907,8,473050.06,6266310.78,"Good"
"21033",42908,8,473050.06,6266310.78,"Good"
"21034",42909,8,473050.06,6266310.78,"Good"
"21035",42910,8,473050.06,6266310.78,"Good"
"21036",42911,8,473050.06,6266310.78,"Good"
"21037",42912,8,473050.06,6266310.78,"Good"
"21038",42913,8,473050.06,6266310.78,"Good"
"21039",42914,8,473050.06,6266310.78,"Good"
"21040",42915,8,473049.81,6266312.5,"Good"
"21041",42916,8,473049.81,6266312.5,"Good"
"21042",42917,8,473049.81,6266312.5,"Good"
"21043",42918,8,473049.81,6266312.5,"Good"
"21044",42919,8,473049.81,6266312.5,"Good"
"21045",42920,8,473049.81,6266312.5,"Good"
"21046",42921,8,473049.81,6266312.5,"Good"
"21047",42922,8,473049.62,6266313.6,"Good"
"21048",42923,8,473049.62,6266313.6,"Good"
"21049",42924,8,473049.62,6266313.6,"Good"
"21050",42925,8,473046.68,6266313.84,"Good"
"21051",42926,8,473046.68,6266313.84,"Good"
"21052",42927,8,473046.31,6266312.12,"Good"
"21053",42928,8,473046.31,6266312.12,"Good"
"21054",42929,8,473046.31,6266312.12,"Good"
"21055",42930,8,473047.61,6266314.37,"Good"
"21056",42931,8,473047.61,6266314.37,"Good"
"21057",42932,8,473047.61,6266314.37,"Good"
"21058",42933,8,473045.83,6266315.34,"Good"
"21059",42934,8,473045.83,6266315.34,"Good"
"21060",42935,8,473045.83,6266315.34,"Good"
"21061",42936,8,473043.68,6266314.8,"Good"
"21062",42937,8,473043.68,6266314.8,"Good"
"21063",42938,8,473043.68,6266314.8,"Good"
"21064",42939,8,473043.68,6266314.8,"Good"
"21065",42940,8,473041.54,6266317.67,"Good"
"21066",42941,8,473041.54,6266317.67,"Good"
"21067",42942,8,473041.54,6266317.67,"Good"
"21068",42943,8,473041.53,6266318.22,"Good"
"21069",42944,8,473041.53,6266318.22,"Good"
"21070",42945,8,473041.53,6266318.22,"Good"
"21071",42946,8,473041.55,6266319.32,"Good"
"21072",42947,8,473041.55,6266319.32,"Good"
"21073",42948,8,473041.55,6266319.32,"Good"
"21074",42949,8,473040.18,6266320.44,"Good"
"21075",42950,8,473040.18,6266320.44,"Good"
"21076",42951,8,473040.18,6266320.44,"Good"
"21077",42952,8,473040.18,6266320.44,"Good"
"21078",42953,8,473040.18,6266320.44,"Good"
"21079",42954,8,473040.18,6266320.44,"Good"
"21080",42955,8,473040.18,6266320.44,"Good"
"21081",42956,8,473039.07,6266323.37,"Good"
"21082",42957,8,473039.07,6266323.37,"Good"
"21083",42958,8,473039.07,6266323.37,"Good"
"21084",42959,8,473039.05,6266323.61,"Good"
"21085",42960,8,473039.05,6266323.61,"Good"
"21086",42961,8,473039.05,6266323.61,"Good"
"21087",42962,8,473038.41,6266324.97,"Good"
"21088",42963,8,473038.41,6266324.97,"Good"
"21089",42964,8,473038.41,6266324.97,"Good"
"21090",42965,8,473038.41,6266324.97,"Good"
"21091",42966,8,473038.41,6266324.97,"Good"
"21092",42967,8,473038.41,6266324.97,"Good"
"21093",42968,8,473038.41,6266324.97,"Good"
"21094",42969,8,473038.41,6266324.97,"Good"
"21095",42970,8,473038.41,6266324.97,"Good"
"21096",42971,8,473038.41,6266324.97,"Good"
"21097",42972,8,473038.41,6266324.97,"Good"
"21098",42973,8,473038.41,6266324.97,"Good"
"21099",42974,8,473039.11,6266327.65,"Good"
"21100",42975,8,473039.11,6266327.65,"Good"
"21101",42976,8,473039.11,6266327.65,"Good"
"21102",42977,8,473038.4,6266325.74,"Good"
"21103",42978,8,473038.4,6266325.74,"Good"
"21104",42979,8,473038.4,6266325.74,"Good"
"21105",42980,8,473037.6,6266328.28,"Good"
"21106",42981,8,473037.6,6266328.28,"Good"
"21107",42982,8,473037.6,6266328.28,"Good"
"21108",42983,8,473037.6,6266328.28,"Good"
"21109",42984,8,473037.6,6266328.28,"Good"
"21110",42985,8,473037.6,6266328.28,"Good"
"21111",42986,8,473037.6,6266328.28,"Good"
"21112",42987,8,473037.6,6266328.28,"Good"
"21113",42988,8,473037.6,6266328.28,"Good"
"21114",42989,8,473035.93,6266329.87,"Good"
"21115",42990,8,473035.93,6266329.87,"Good"
"21116",42991,8,473035.93,6266329.87,"Good"
"21117",42992,8,473035.98,6266331.76,"Good"
"21118",42993,8,473035.98,6266331.76,"Good"
"21119",42994,8,473035.98,6266331.76,"Good"
"21120",42995,8,473034.97,6266331.13,"Good"
"21121",42996,8,473034.97,6266331.13,"Good"
"21122",42997,8,473034.97,6266331.13,"Good"
"21123",42998,8,473034.97,6266331.13,"Good"
"21124",42999,8,473034.97,6266331.13,"Good"
"21125",43000,8,473034.97,6266331.13,"Good"
"21126",43001,8,473034.97,6266331.13,"Good"
"21127",43002,8,473034.97,6266331.13,"Good"
"21128",43003,8,473034.97,6266331.13,"Good"
"21129",43004,8,473034.97,6266331.13,"Good"
"21130",43005,8,473034.97,6266331.13,"Good"
"21131",43006,8,473034.97,6266331.13,"Good"
"21132",43007,8,473034.27,6266328.37,"Good"
"21133",43008,8,473034.27,6266328.37,"Good"
"21134",43009,8,473034.27,6266328.37,"Good"
"21135",43010,8,473034.27,6266328.37,"Good"
"21136",43011,8,473034.27,6266328.37,"Good"
"21137",43012,8,473035.37,6266331.22,"Good"
"21138",43013,8,473035.37,6266331.22,"Good"
"21139",43014,8,473035.2,6266329.65,"Good"
"21140",43015,8,473035.2,6266329.65,"Good"
"21141",43016,8,473035.2,6266329.65,"Good"
"21142",43017,8,473032.71,6266331.84,"Good"
"21143",43018,8,473032.71,6266331.84,"Good"
"21144",43019,8,473032.71,6266331.84,"Good"
"21145",43020,8,473032.71,6266331.84,"Good"
"21146",43021,8,473032.71,6266331.84,"Good"
"21147",43022,8,473032.71,6266331.84,"Good"
"21148",43023,8,473032.71,6266331.84,"Good"
"21149",43024,8,473032.71,6266331.84,"Good"
"21150",43025,8,473032.71,6266331.84,"Good"
"21151",43026,8,473032.71,6266331.84,"Good"
"21152",43027,8,473031.34,6266332,"Good"
"21153",43028,8,473031.34,6266332,"Good"
"21154",43029,8,473031.34,6266332,"Good"
"21155",43030,8,473030.85,6266335.43,"Good"
"21156",43031,8,473030.85,6266335.43,"Good"
"21157",43032,8,473030.85,6266335.43,"Good"
"21158",43033,8,473029.3,6266334.74,"Good"
"21159",43034,8,473029.3,6266334.74,"Good"
"21160",43035,8,473029.3,6266334.74,"Good"
"21161",43036,8,473029.3,6266334.74,"Good"
"21162",43037,8,473029.3,6266334.74,"Good"
"21163",43038,8,473029.3,6266334.74,"Good"
"21164",43039,8,473029.3,6266334.74,"Good"
"21165",43040,8,473029.3,6266334.74,"Good"
"21166",43041,8,473026.01,6266336.97,"Good"
"21167",43042,8,473026.01,6266336.97,"Good"
"21168",43043,8,473026.01,6266336.97,"Good"
"21169",43044,8,473024.32,6266339.02,"Good"
"21170",43045,8,473024.32,6266339.02,"Good"
"21171",43046,8,473024.32,6266339.02,"Good"
"21172",43047,8,473023.74,6266339.54,"Good"
"21173",43048,8,473023.74,6266339.54,"Good"
"21174",43049,8,473023.74,6266339.54,"Good"
"21175",43050,8,473023.74,6266339.54,"Good"
"21176",43051,8,473031.2,6266348.27,"Good"
"21177",43052,8,473031.2,6266348.27,"Good"
"21178",43053,8,473031.2,6266348.27,"Good"
"21179",43054,8,473031.2,6266348.27,"Good"
"21180",43055,8,473031.2,6266348.27,"Good"
"21181",43056,8,473031.2,6266348.27,"Good"
"21182",43057,8,473031.2,6266348.27,"Good"
"21183",43058,8,473031.2,6266348.27,"Good"
"21184",43059,8,473022.42,6266342.63,"Good"
"21185",43060,8,473022.42,6266342.63,"Good"
"21186",43061,8,473022.42,6266342.63,"Good"
"21187",43062,8,473022.42,6266342.63,"Good"
"21188",43063,8,473022.42,6266342.63,"Good"
"21189",43064,8,473022.42,6266342.63,"Good"
"21190",43065,8,473022.42,6266342.63,"Good"
"21191",43066,8,473022.42,6266342.63,"Good"
"21192",43067,8,473022.42,6266342.63,"Good"
"21193",43068,8,473022.42,6266342.63,"Good"
"21194",43069,8,473022.42,6266342.63,"Good"
"21195",43070,8,473022.42,6266342.63,"Good"
"21196",43071,8,473018.58,6266345.19,"Good"
"21197",43072,8,473018.58,6266345.19,"Good"
"21198",43073,8,473018.58,6266345.19,"Good"
"21199",43074,8,473017.81,6266344.32,"Good"
"21200",43075,8,473017.81,6266344.32,"Good"
"21201",43076,8,473017.81,6266344.32,"Good"
"21202",43077,8,473017.81,6266344.32,"Good"
"21203",43078,8,473017.81,6266344.32,"Good"
"21204",43079,8,473017.81,6266344.32,"Good"
"21205",43080,8,473017.81,6266344.32,"Good"
"21206",43081,8,473017.81,6266344.32,"Good"
"21207",43082,8,473017.81,6266344.32,"Good"
"21208",43083,8,473017.81,6266344.32,"Good"
"21209",43084,8,473014.86,6266348.23,"Good"
"21210",43085,8,473014.86,6266348.23,"Good"
"21211",43086,8,473014.86,6266348.23,"Good"
"21212",43087,8,473028.56,6266375.42,"Good"
"21213",43088,8,473028.56,6266375.42,"Good"
"21214",43089,8,473028.56,6266375.42,"Good"
"21215",43090,8,473028.56,6266375.42,"Good"
"21216",43091,8,473028.56,6266375.42,"Good"
"21217",43092,8,473028.56,6266375.42,"Good"
"21218",43093,8,473028.56,6266375.42,"Good"
"21219",43094,8,473028.56,6266375.42,"Good"
"21220",43095,8,473010.28,6266350.51,"Good"
"21221",43096,8,473010.28,6266350.51,"Good"
"21222",43097,8,473004.41,6266342.44,"Good"
"21223",43098,8,473004.41,6266342.44,"Good"
"21224",43099,8,473004.41,6266342.44,"Good"
"21225",43100,8,473004.41,6266342.44,"Good"
"21226",43101,8,473004.41,6266342.44,"Good"
"21227",43102,8,473004.41,6266342.44,"Good"
"21228",43103,8,473004.41,6266342.44,"Good"
"21229",43104,8,473004.41,6266342.44,"Good"
"21230",43105,8,473007.65,6266354.16,"Good"
"21231",43106,8,473007.65,6266354.16,"Good"
"21232",43107,8,473007.65,6266354.16,"Good"
"21233",43108,8,473007.65,6266354.16,"Good"
"21234",43109,8,473007.65,6266354.16,"Good"
"21235",43110,8,473007.65,6266354.16,"Good"
"21236",43111,8,473008.51,6266354.92,"Good"
"21237",43112,8,473008.51,6266354.92,"Good"
"21238",43113,8,473008.51,6266354.92,"Good"
"21239",43114,8,473005.36,6266355.37,"Good"
"21240",43115,8,473005.36,6266355.37,"Good"
"21241",43116,8,473005.36,6266355.37,"Good"
"21242",43117,8,473005.36,6266355.37,"Good"
"21243",43118,8,473005.36,6266355.37,"Good"
"21244",43119,8,473005.36,6266355.37,"Good"
"21245",43120,8,473005.36,6266355.37,"Good"
"21246",43121,8,473005.36,6266355.37,"Good"
"21247",43122,8,473005.36,6266355.37,"Good"
"21248",43123,8,473005.36,6266355.37,"Good"
"21249",43124,8,473005.36,6266355.37,"Good"
"21250",43125,8,473005.36,6266355.37,"Good"
"21251",43126,8,473005.36,6266355.37,"Good"
"21252",43127,8,473005.36,6266355.37,"Good"
"21253",43128,8,473005.36,6266355.37,"Good"
"21254",43129,8,473005.36,6266355.37,"Good"
"21255",43130,8,473005.36,6266355.37,"Good"
"21256",43131,8,473005.36,6266355.37,"Good"
"21257",43132,8,473005.36,6266355.37,"Good"
"21258",43133,8,473005.36,6266355.37,"Good"
"21259",43134,8,473005.36,6266355.37,"Good"
"21260",43135,8,473005.36,6266355.37,"Good"
"21261",43136,8,472998.9,6266359.76,"Good"
"21262",43137,8,472998.9,6266359.76,"Good"
"21263",43138,8,472998.9,6266359.76,"Good"
"21264",43139,8,472998.9,6266359.76,"Good"
"21265",43140,8,472998.9,6266359.76,"Good"
"21266",43141,8,472998.9,6266359.76,"Good"
