"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"2134","Surplus.seo[12]",137.452,115.254,0.697,109.342,413.739,FALSE,0.975,1,3000
"2135","Surplus.seo[13]",140.747,115.085,1.672,112.99,412.154,FALSE,0.977,1,3000
"2136","Surplus.seo[14]",143.865,114.925,3.886,116.657,421.03,FALSE,0.98,1,3000
"2137","Surplus.seo[15]",146.956,114.871,3.982,120.31,420.822,FALSE,0.979,1,3000
"2138","Surplus.seo[16]",147.821,114.812,3.912,121.768,420.191,FALSE,0.979,1,3000
"2139","Surplus.seo[17]",147.932,114.137,5.386,122.49,418.675,FALSE,0.982,1,3000
"2140","Surplus.seo[18]",150.869,113.985,7.294,125.887,416.92,FALSE,0.986,1,3000
"2141","Surplus.seo[19]",152.298,113.377,7.923,127.835,414.441,FALSE,0.989,1,3000
"2142","Surplus.seo[20]",165.587,119.116,12.773,138.111,448.79,FALSE,0.992,1,3000
"2143","Surplus.seo[21]",174.851,124.129,14.911,147.494,462.655,FALSE,0.996,1,3000
"2144","Surplus.seo[22]",184.487,129.223,16.686,156.305,481.362,FALSE,0.999,1,3000
"2145","Surplus.seo[23]",190.252,133.271,16.955,159.75,497.235,FALSE,0.999,1,3000
"2146","Surplus.seo[24]",193.685,135.404,17.551,164.241,509.002,FALSE,1,1,3000
"2147","Surplus.seo[25]",198.876,139.044,17.389,169.357,515.772,FALSE,1,1,3000
"2148","Surplus.seo[26]",206.501,144.181,18.505,176.301,540.003,FALSE,1,1,3000
"2149","Surplus.seo[27]",214.787,150.89,19.15,183.549,560.402,FALSE,1,1,3000
"2150","Surplus.seo[28]",222.026,157.367,19.855,188.309,570.347,FALSE,1,1,3000
"2151","Surplus.seo[29]",226.326,161.216,19.961,190.744,599.43,FALSE,1,1,3000
"2152","Surplus.seo[30]",227.944,162.927,19.981,192.805,606.655,FALSE,1,1,3000
"2153","Surplus.seo[31]",230.429,165.664,19.979,193.799,614.535,FALSE,1,1,3000
"2154","Surplus.seo[32]",232.652,167.911,19.938,195.001,622.554,FALSE,1,1,3000
"2155","Surplus.seo[33]",233.62,168.662,19.878,195.609,625.572,FALSE,1,1,3000
"2156","Surplus.seo[34]",233.66,169.154,19.976,196.347,619.582,FALSE,1,1,3000
"2157","Surplus.seo[35]",232.606,168.136,19.975,194.977,615.148,FALSE,1,1,3000
"2158","Surplus.seo[36]",231.665,166.984,19.932,193.444,620.544,FALSE,1,1,3000
"2159","Surplus.seo[37]",230.573,165.85,19.958,193.422,610.28,FALSE,1,1,3000
"2160","Surplus.seo[38]",229.679,165.359,19.761,192.822,605.828,FALSE,1,1,3000
"2161","Surplus.seo[39]",226.965,162.257,19.971,191.215,601.608,FALSE,1,1,3000
"2162","Surplus.seo[40]",223.942,159.553,19.289,189.159,591.214,FALSE,1,1,3000
"2163","Surplus.seo[41]",219.956,155.166,19.52,187.235,572.473,FALSE,1,1,3000
"2164","Surplus.seo[42]",217.597,152.475,19.217,186.032,558.248,FALSE,1,1,3000
"2165","Surplus.seo[43]",216.292,151.237,19.668,185.566,562.299,FALSE,1,1,3000
"2166","qsCPUE[1]",2.186,0.303,1.676,2.16,2.845,FALSE,1,1.002,1330
"2167","qsCPUE[2]",11.172,2.321,7.318,10.948,16.188,FALSE,1,1,2502
"2168","qsCPUE[3]",5.121,0.488,4.258,5.092,6.124,FALSE,1,1,3000
"2169","qsCPUE[4]",3.611,0.417,2.873,3.58,4.493,FALSE,1,1,3000
"2170","Tau1",0.372,0.128,0.178,0.352,0.674,FALSE,1,1.001,3000
"2171","Tau2",0,0,0,0,0,FALSE,1,NA,1
"2172","Tau3",0.14,0.064,0.022,0.141,0.265,FALSE,1,1.001,1951
"2173","CtoB[1,1]",0.002,0.002,0.001,0.002,0.006,FALSE,1,1.011,3000
"2174","CtoB[2,1]",0.006,0.004,0.002,0.005,0.017,FALSE,1,1.009,3000
"2175","CtoB[3,1]",0.007,0.002,0.005,0.007,0.011,FALSE,1,1.002,3000
"2176","CtoB[4,1]",0.001,0,0.001,0.001,0.002,FALSE,1,1,3000
"2177","CtoB[1,2]",0.002,0.002,0.001,0.002,0.006,FALSE,1,1.005,1575
"2178","CtoB[2,2]",0.005,0.004,0.001,0.004,0.014,FALSE,1,1.026,2460
"2179","CtoB[3,2]",0.008,0.002,0.006,0.008,0.013,FALSE,1,1,3000
"2180","CtoB[4,2]",0.001,0,0.001,0.001,0.002,FALSE,1,1.002,3000
"2181","CtoB[1,3]",0.002,0.001,0.001,0.002,0.005,FALSE,1,1,3000
"2182","CtoB[2,3]",0.005,0.003,0.002,0.004,0.014,FALSE,1,1.005,3000
"2183","CtoB[3,3]",0.009,0.002,0.006,0.009,0.014,FALSE,1,1.001,3000
"2184","CtoB[4,3]",0.001,0,0.001,0.001,0.002,FALSE,1,1.001,3000
"2185","CtoB[1,4]",0.003,0.001,0.001,0.002,0.006,FALSE,1,1,3000
"2186","CtoB[2,4]",0.004,0.003,0.002,0.004,0.011,FALSE,1,1.003,3000
"2187","CtoB[3,4]",0.014,0.003,0.009,0.014,0.021,FALSE,1,1.001,1955
"2188","CtoB[4,4]",0.001,0.001,0.001,0.001,0.003,FALSE,1,1.001,3000
"2189","CtoB[1,5]",0.002,0.001,0.001,0.002,0.005,FALSE,1,1.003,1064
"2190","CtoB[2,5]",0.012,0.006,0.006,0.011,0.027,FALSE,1,1.004,3000
"2191","CtoB[3,5]",0.034,0.007,0.023,0.033,0.051,FALSE,1,1.001,3000
"2192","CtoB[4,5]",0.003,0.001,0.001,0.002,0.005,FALSE,1,1.004,3000
"2193","CtoB[1,6]",0.011,0.003,0.007,0.011,0.019,FALSE,1,1,3000
"2194","CtoB[2,6]",0.023,0.009,0.012,0.022,0.045,FALSE,1,1.003,3000
"2195","CtoB[3,6]",0.034,0.007,0.022,0.033,0.05,FALSE,1,1.002,1527
"2196","CtoB[4,6]",0.005,0.001,0.003,0.005,0.008,FALSE,1,1,3000
"2197","CtoB[1,7]",0.006,0.002,0.003,0.006,0.012,FALSE,1,1.001,3000
"2198","CtoB[2,7]",0.023,0.01,0.011,0.021,0.049,FALSE,1,1,3000
"2199","CtoB[3,7]",0.032,0.007,0.021,0.031,0.048,FALSE,1,1.002,3000
"2200","CtoB[4,7]",0.011,0.003,0.007,0.011,0.017,FALSE,1,1,3000
"2201","CtoB[1,8]",0.016,0.004,0.011,0.016,0.026,FALSE,1,1.001,3000
"2202","CtoB[2,8]",0.065,0.022,0.035,0.06,0.119,FALSE,1,1.002,3000
"2203","CtoB[3,8]",0.026,0.006,0.017,0.025,0.039,FALSE,1,1.001,3000
"2204","CtoB[4,8]",0.036,0.007,0.024,0.035,0.053,FALSE,1,1,3000
"2205","CtoB[1,9]",0.018,0.004,0.011,0.017,0.027,FALSE,1,1,3000
"2206","CtoB[2,9]",0.046,0.017,0.024,0.042,0.09,FALSE,1,1.002,3000
"2207","CtoB[3,9]",0.027,0.006,0.018,0.026,0.04,FALSE,1,1,3000
"2208","CtoB[4,9]",0.03,0.006,0.02,0.029,0.044,FALSE,1,1.001,3000
"2209","CtoB[1,10]",0.01,0.003,0.006,0.01,0.017,FALSE,1,1,3000
"2210","CtoB[2,10]",0.028,0.012,0.014,0.025,0.058,FALSE,1,1.003,3000
"2211","CtoB[3,10]",0.02,0.005,0.013,0.02,0.031,FALSE,1,1.001,3000
"2212","CtoB[4,10]",0.019,0.004,0.013,0.019,0.028,FALSE,1,1.001,3000
"2213","CtoB[1,11]",0.007,0.003,0.004,0.006,0.014,FALSE,1,1,3000
"2214","CtoB[2,11]",0.028,0.012,0.013,0.025,0.059,FALSE,1,1,3000
"2215","CtoB[3,11]",0.016,0.004,0.01,0.015,0.026,FALSE,1,1,3000
"2216","CtoB[4,11]",0.018,0.004,0.012,0.017,0.026,FALSE,1,1.001,3000
"2217","CtoB[1,12]",0.03,0.006,0.02,0.029,0.044,FALSE,1,1,3000
"2218","CtoB[2,12]",0.027,0.011,0.014,0.025,0.054,FALSE,1,1.002,2303
"2219","CtoB[3,12]",0.015,0.003,0.01,0.015,0.023,FALSE,1,1,3000
"2220","CtoB[4,12]",0.015,0.003,0.01,0.015,0.023,FALSE,1,1.001,2281
"2221","CtoB[1,13]",0.012,0.003,0.008,0.012,0.02,FALSE,1,1.003,828
"2222","CtoB[2,13]",0.04,0.013,0.022,0.038,0.072,FALSE,1,1,3000
"2223","CtoB[3,13]",0.02,0.004,0.014,0.019,0.028,FALSE,1,1.002,1827
"2224","CtoB[4,13]",0.022,0.004,0.015,0.021,0.031,FALSE,1,1,3000
"2225","CtoB[1,14]",0.02,0.004,0.013,0.019,0.03,FALSE,1,1.003,834
"2226","CtoB[2,14]",0.05,0.015,0.029,0.048,0.087,FALSE,1,1,3000
"2227","CtoB[3,14]",0.025,0.004,0.017,0.024,0.035,FALSE,1,1,3000
"2228","CtoB[4,14]",0.016,0.004,0.01,0.015,0.026,FALSE,1,1.003,3000
"2229","CtoB[1,15]",0.021,0.004,0.014,0.02,0.031,FALSE,1,1.002,1774
"2230","CtoB[2,15]",0.048,0.015,0.027,0.045,0.084,FALSE,1,1.001,3000
"2231","CtoB[3,15]",0.03,0.005,0.022,0.03,0.041,FALSE,1,1.001,3000
"2232","CtoB[4,15]",0.017,0.004,0.011,0.016,0.025,FALSE,1,1.001,2620
"2233","CtoB[1,16]",0.013,0.003,0.009,0.013,0.02,FALSE,1,1,3000
"2234","CtoB[2,16]",0.024,0.015,0.009,0.02,0.064,FALSE,1,1.002,3000
"2235","CtoB[3,16]",0.02,0.004,0.013,0.019,0.03,FALSE,1,1.003,1346
"2236","CtoB[4,16]",0.006,0.001,0.004,0.006,0.01,FALSE,1,1.001,2868
"2237","CtoB[1,17]",0.021,0.005,0.014,0.021,0.032,FALSE,1,1.001,3000
"2238","CtoB[2,17]",0.035,0.024,0.01,0.029,0.1,FALSE,1,1.003,2136
"2239","CtoB[3,17]",0.031,0.006,0.021,0.03,0.045,FALSE,1,1.001,3000
"2240","CtoB[4,17]",0.013,0.003,0.008,0.012,0.02,FALSE,1,1.003,3000
"2241","CtoB[1,18]",0.02,0.006,0.012,0.019,0.034,FALSE,1,1.005,1611
"2242","CtoB[2,18]",0.021,0.013,0.007,0.017,0.056,FALSE,1,1,3000
"2243","CtoB[3,18]",0.027,0.005,0.018,0.026,0.038,FALSE,1,1,3000
"2244","CtoB[4,18]",0.01,0.002,0.007,0.01,0.016,FALSE,1,1.001,2379
"2245","CtoB[1,19]",0.025,0.006,0.016,0.024,0.037,FALSE,1,1.001,3000
"2246","CtoB[2,19]",0.03,0.012,0.013,0.027,0.06,FALSE,1,1,3000
"2247","CtoB[3,19]",0.04,0.01,0.024,0.039,0.063,FALSE,1,1.001,1649
"2248","CtoB[4,19]",0.013,0.002,0.009,0.012,0.018,FALSE,1,1.002,1564
"2249","CtoB[1,20]",0.019,0.003,0.013,0.018,0.026,FALSE,1,1.001,3000
"2250","CtoB[2,20]",0.015,0.004,0.009,0.014,0.025,FALSE,1,1.001,3000
"2251","CtoB[3,20]",0.026,0.006,0.017,0.025,0.039,FALSE,1,1.003,760
"2252","CtoB[4,20]",0.012,0.002,0.008,0.012,0.017,FALSE,1,1.001,2417
"2253","CtoB[1,21]",0.015,0.003,0.011,0.015,0.021,FALSE,1,1.002,1946
"2254","CtoB[2,21]",0.017,0.004,0.01,0.016,0.027,FALSE,1,1.001,3000
"2255","CtoB[3,21]",0.017,0.002,0.012,0.016,0.022,FALSE,1,1.001,1501
"2256","CtoB[4,21]",0.016,0.003,0.01,0.015,0.023,FALSE,1,1,2838
"2257","CtoB[1,22]",0.015,0.003,0.011,0.015,0.021,FALSE,1,1.001,1941
"2258","CtoB[2,22]",0.023,0.006,0.014,0.022,0.036,FALSE,1,1.003,3000
"2259","CtoB[3,22]",0.019,0.003,0.014,0.019,0.025,FALSE,1,1,3000
"2260","CtoB[4,22]",0.013,0.002,0.01,0.013,0.018,FALSE,1,1.001,2823
"2261","CtoB[1,23]",0.007,0.001,0.005,0.007,0.009,FALSE,1,1.001,2427
"2262","CtoB[2,23]",0.02,0.005,0.012,0.02,0.032,FALSE,1,1,3000
"2263","CtoB[3,23]",0.021,0.003,0.016,0.021,0.028,FALSE,1,1,3000
"2264","CtoB[4,23]",0.014,0.002,0.01,0.014,0.019,FALSE,1,1,3000
"2265","CtoB[1,24]",0.01,0.002,0.007,0.01,0.013,FALSE,1,1.004,606
"2266","CtoB[2,24]",0.025,0.008,0.015,0.024,0.046,FALSE,1,1.002,2037
"2267","CtoB[3,24]",0.02,0.003,0.015,0.02,0.026,FALSE,1,1.001,2479
"2268","CtoB[4,24]",0.012,0.002,0.008,0.011,0.016,FALSE,1,1,3000
"2269","CtoB[1,25]",0.025,0.004,0.018,0.024,0.034,FALSE,1,1.001,1367
"2270","CtoB[2,25]",0.023,0.01,0.013,0.021,0.05,FALSE,1,1,3000
"2271","CtoB[3,25]",0.027,0.007,0.017,0.026,0.045,FALSE,1,1,3000
"2272","CtoB[4,25]",0.013,0.003,0.008,0.012,0.019,FALSE,1,1.001,2425
"2273","CtoB[1,26]",0.019,0.003,0.014,0.018,0.026,FALSE,1,1.001,3000
"2274","CtoB[2,26]",0.029,0.009,0.017,0.026,0.054,FALSE,1,1,3000
"2275","CtoB[3,26]",0.016,0.003,0.011,0.016,0.023,FALSE,1,1,3000
"2276","CtoB[4,26]",0.011,0.002,0.008,0.011,0.015,FALSE,1,1,3000
"2277","CtoB[1,27]",0.009,0.001,0.006,0.009,0.012,FALSE,1,1.004,790
"2278","CtoB[2,27]",0.055,0.029,0.024,0.047,0.128,FALSE,1,1.003,1866
"2279","CtoB[3,27]",0.022,0.004,0.015,0.021,0.032,FALSE,1,1.001,2043
"2280","CtoB[4,27]",0.013,0.002,0.01,0.013,0.018,FALSE,1,1,3000
"2281","CtoB[1,28]",0.013,0.005,0.009,0.012,0.027,FALSE,1,1.003,3000
"2282","CtoB[2,28]",0.038,0.015,0.02,0.034,0.078,FALSE,1,1.002,3000
"2283","CtoB[3,28]",0.031,0.009,0.018,0.03,0.053,FALSE,1,1.001,3000
"2284","CtoB[4,28]",0.012,0.002,0.008,0.012,0.018,FALSE,1,1.001,2072
"2285","CtoB[1,29]",0.02,0.006,0.012,0.019,0.035,FALSE,1,1.002,3000
"2286","CtoB[2,29]",0.028,0.009,0.017,0.026,0.05,FALSE,1,1,3000
"2287","CtoB[3,29]",0.02,0.005,0.013,0.019,0.031,FALSE,1,1,3000
"2288","CtoB[4,29]",0.013,0.002,0.009,0.012,0.017,FALSE,1,1,3000
"2289","CtoB[1,30]",0.032,0.01,0.018,0.03,0.056,FALSE,1,1.001,3000
"2290","CtoB[2,30]",0.017,0.005,0.011,0.017,0.029,FALSE,1,1,3000
"2291","CtoB[3,30]",0.015,0.003,0.01,0.014,0.022,FALSE,1,1,3000
"2292","CtoB[4,30]",0.013,0.002,0.009,0.012,0.018,FALSE,1,1.001,1909
"2293","CtoB[1,31]",0.016,0.004,0.01,0.015,0.026,FALSE,1,1.003,2428
"2294","CtoB[2,31]",0.019,0.004,0.012,0.019,0.029,FALSE,1,1.001,3000
"2295","CtoB[3,31]",0.018,0.004,0.011,0.017,0.028,FALSE,1,1.001,2569
"2296","CtoB[4,31]",0.015,0.003,0.011,0.015,0.021,FALSE,1,1.002,855
"2297","CtoB[1,32]",0.011,0.002,0.008,0.011,0.015,FALSE,1,1.001,1299
"2298","CtoB[2,32]",0.012,0.003,0.007,0.011,0.018,FALSE,1,1,3000
"2299","CtoB[3,32]",0.01,0.001,0.008,0.01,0.013,FALSE,1,1.001,3000
"2300","CtoB[4,32]",0.008,0.001,0.006,0.008,0.01,FALSE,1,1,3000
"2301","CtoB[1,33]",0.018,0.003,0.013,0.018,0.024,FALSE,1,1.003,2214
"2302","CtoB[2,33]",0.013,0.003,0.008,0.012,0.019,FALSE,1,1.002,2113
"2303","CtoB[3,33]",0.015,0.002,0.011,0.015,0.019,FALSE,1,1,3000
"2304","CtoB[4,33]",0.011,0.002,0.008,0.011,0.014,FALSE,1,1,3000
"2305","CtoB[1,34]",0.018,0.003,0.013,0.018,0.025,FALSE,1,1.002,3000
"2306","CtoB[2,34]",0.018,0.008,0.009,0.016,0.038,FALSE,1,1,3000
"2307","CtoB[3,34]",0.016,0.002,0.012,0.016,0.021,FALSE,1,1,3000
"2308","CtoB[4,34]",0.015,0.002,0.011,0.015,0.02,FALSE,1,1,2721
"2309","CtoB[1,35]",0.014,0.002,0.01,0.014,0.019,FALSE,1,1.001,2203
"2310","CtoB[2,35]",0.013,0.003,0.009,0.013,0.02,FALSE,1,1.002,1517
"2311","CtoB[3,35]",0.009,0.001,0.007,0.009,0.012,FALSE,1,1,3000
"2312","CtoB[4,35]",0.004,0.001,0.003,0.004,0.005,FALSE,1,1,3000
"2313","CtoB[1,36]",0.015,0.003,0.01,0.014,0.021,FALSE,1,1.005,686
"2314","CtoB[2,36]",0.016,0.003,0.01,0.015,0.023,FALSE,1,1.002,2111
"2315","CtoB[3,36]",0.01,0.001,0.007,0.009,0.012,FALSE,1,1,2925
"2316","CtoB[4,36]",0.004,0.001,0.003,0.004,0.005,FALSE,1,1.001,3000
"2317","CtoB[1,37]",0.015,0.003,0.011,0.015,0.021,FALSE,1,1.001,1164
"2318","CtoB[2,37]",0.016,0.006,0.01,0.015,0.033,FALSE,1,1.006,835
"2319","CtoB[3,37]",0.01,0.001,0.008,0.01,0.013,FALSE,1,1,2493
"2320","CtoB[4,37]",0.005,0.001,0.003,0.005,0.009,FALSE,1,1.004,2202
"2321","CtoB[1,38]",0.025,0.006,0.015,0.024,0.04,FALSE,1,1.001,3000
"2322","CtoB[2,38]",0.015,0.003,0.01,0.015,0.022,FALSE,1,1.002,1225
"2323","CtoB[3,38]",0.012,0.001,0.009,0.012,0.015,FALSE,1,1,3000
"2324","CtoB[4,38]",0.005,0.001,0.003,0.005,0.006,FALSE,1,1,3000
"2325","CtoB[1,39]",0.02,0.011,0.007,0.017,0.048,FALSE,1,1.006,1077
"2326","CtoB[2,39]",0.016,0.004,0.01,0.015,0.025,FALSE,1,1.001,3000
"2327","CtoB[3,39]",0.018,0.002,0.014,0.018,0.023,FALSE,1,1,3000
"2328","CtoB[4,39]",0.005,0.001,0.004,0.005,0.007,FALSE,1,1,3000
"2329","CtoB[1,40]",0.01,0.004,0.006,0.009,0.019,FALSE,1,1.003,3000
"2330","CtoB[2,40]",0.017,0.005,0.01,0.016,0.028,FALSE,1,1,3000
"2331","CtoB[3,40]",0.01,0.001,0.008,0.01,0.013,FALSE,1,1,3000
"2332","CtoB[4,40]",0.014,0.002,0.01,0.014,0.018,FALSE,1,1,3000
"2333","CtoB[1,41]",0.007,0.002,0.005,0.007,0.011,FALSE,1,1,3000
"2334","CtoB[2,41]",0.014,0.003,0.009,0.014,0.021,FALSE,1,1.003,560
"2335","CtoB[3,41]",0.007,0.002,0.005,0.007,0.012,FALSE,1,1.004,1534
"2336","CtoB[4,41]",0.003,0,0.003,0.003,0.004,FALSE,1,1,3000
"2337","CtoB[1,42]",0.017,0.007,0.008,0.015,0.036,FALSE,1,1,3000
"2338","CtoB[2,42]",0.016,0.004,0.01,0.016,0.025,FALSE,1,1.004,639
"2339","CtoB[3,42]",0.006,0.001,0.004,0.006,0.008,FALSE,1,1,3000
"2340","CtoB[4,42]",0.003,0.001,0.002,0.003,0.005,FALSE,1,1.001,2064
"2341","CtoB[1,43]",0.017,0.015,0.006,0.012,0.054,FALSE,1,1.007,1827
"2342","CtoB[2,43]",0.012,0.006,0.006,0.01,0.026,FALSE,1,1.014,3000
"2343","CtoB[3,43]",0.007,0.004,0.004,0.006,0.019,FALSE,1,1.009,1634
"2344","CtoB[4,43]",0.003,0.001,0.002,0.003,0.007,FALSE,1,1,3000
"2345","CBtoK[1]",0.503,0.149,0.218,0.503,0.802,FALSE,1,1,3000
"2346","CBtoK[2]",0.403,0.195,0.096,0.38,0.85,FALSE,1,1,3000
"2347","CBtoK[3]",0.467,0.128,0.225,0.463,0.732,FALSE,1,1,3000
"2348","CBtoK[4]",0.565,0.149,0.267,0.563,0.852,FALSE,1,1,3000
"2349","CBtoKseo",0.469,0.104,0.292,0.459,0.705,FALSE,1,1,3000
"2350","FBtoK[1]",0.499,0.266,0.083,0.482,1.002,FALSE,1,1,3000
"2351","FBtoK[2]",0.469,0.287,0.005,0.458,0.988,FALSE,1,1,3000
"2352","FBtoK[3]",0.498,0.253,0.098,0.478,1.005,FALSE,1,1,3000
"2353","FBtoK[4]",0.522,0.249,0.12,0.506,1.009,FALSE,1,1,3000
"2354","FBtoKseo",0.48,0.228,0.127,0.453,0.961,FALSE,1,1,3000
"2355","FBtoCB[1]",0.977,0.45,0.24,0.964,1.941,FALSE,1,1,3000
"2356","FBtoCB[2]",1.194,0.67,0.024,1.153,2.729,FALSE,1,1.004,3000
"2357","FBtoCB[3]",1.053,0.456,0.277,1.04,2.045,FALSE,1,1,3000
"2358","FBtoCB[4]",0.919,0.384,0.287,0.889,1.787,FALSE,1,1.001,3000
"2359","MSY[1]",68.183,60.195,0.873,55.061,212.695,FALSE,1,1.002,2182
"2360","MSY[2]",36.165,23.148,0.727,34.208,88.734,FALSE,1,1.004,2197
"2361","MSY[3]",86.334,68.183,1.216,75.402,242.302,FALSE,1,1,3000
"2362","MSY[4]",64.978,61.692,0.917,48.191,218.971,FALSE,1,1.001,3000
"2363","Bmsy[1]",4016.158,1437.161,2385.888,3629.664,8031.906,FALSE,1,1,3000
"2364","Bmsy[2]",1833.221,1350.67,661.9,1407.952,5611.719,FALSE,1,1.008,3000
"2365","Bmsy[3]",5512.986,1722.447,3452.145,5104.035,10045.457,FALSE,1,1.001,2354
"2366","Bmsy[4]",4575.526,1470.365,2870.051,4215.928,8642.817,FALSE,1,1,3000
"2367","Fmsy[1]",0.02,0.021,0,0.014,0.076,FALSE,1,1.006,1319
"2368","Fmsy[2]",0.027,0.026,0,0.021,0.103,FALSE,1,1.003,2996
"2369","Fmsy[3]",0.018,0.017,0,0.014,0.061,FALSE,1,1.002,3000
"2370","Fmsy[4]",0.016,0.017,0,0.011,0.063,FALSE,1,1.003,2617
"2371","Hmsy[1]",0.02,0.021,0,0.014,0.076,FALSE,1,1.006,1319
"2372","Hmsy[2]",0.027,0.026,0,0.021,0.103,FALSE,1,1.003,2996
"2373","Hmsy[3]",0.018,0.017,0,0.014,0.061,FALSE,1,1.002,3000
"2374","Hmsy[4]",0.016,0.017,0,0.011,0.063,FALSE,1,1.003,2617
"2375","Stock.Status[1]",1.257,0.373,0.545,1.258,2.006,FALSE,1,1,3000
"2376","Stock.Status[2]",1.008,0.487,0.24,0.95,2.124,FALSE,1,1,3000
"2377","Stock.Status[3]",1.167,0.321,0.562,1.158,1.829,FALSE,1,1,3000
"2378","Stock.Status[4]",1.412,0.371,0.666,1.409,2.131,FALSE,1,1,3000
"2379","Proj1_biomass",18009.058,1855.073,14737.914,17871.782,21989.739,FALSE,1,1,3000
"2380","Bmsyseo",15937.891,3175.019,10744.949,15642.98,23122.052,FALSE,1,1,3000
"2381","Fmsyseo",0.018,0.016,0.001,0.013,0.057,FALSE,1,1.005,2631
"2382","Fmsyseo2",0.018,0.016,0.001,0.013,0.057,FALSE,1,1.005,2631
"2383","Stock.Status.SEO",1.173,0.26,0.73,1.147,1.763,FALSE,1,1,3000
"2384","fit[1]",0.467,5.204,-9.811,0.409,11.204,TRUE,0.538,1,3000
"2385","fit[2]",-0.403,5.499,-10.865,-0.351,10.098,TRUE,0.526,1,3000
"2386","fit[3]",0.751,5.1,-9.271,0.816,10.668,TRUE,0.566,1.001,1288
"2387","fit[4]",-0.427,5.498,-11.08,-0.493,10.238,TRUE,0.533,1,3000
"2388","subfit.new[1]",-0.086,5.179,-9.957,-0.104,10.222,TRUE,0.508,1,3000
"2389","subfit.new[2]",0.107,5.491,-10.437,0.082,10.976,TRUE,0.505,1,2965
"2390","subfit.new[3]",0.181,5.22,-9.98,0.105,10.589,TRUE,0.51,1,3000
"2391","subfit.new[4]",-0.024,5.337,-10.433,0.03,10.388,TRUE,0.497,1,3000
"2392","iphcfit.new[1]",0.073,4.25,-8.493,-0.008,8.224,TRUE,0.499,1,3000
"2393","iphcfit.new[2]",-0.045,4.318,-8.373,-0.021,8.248,TRUE,0.504,1,3000
"2394","iphcfit.new[3]",-0.246,3.885,-7.716,-0.328,7.51,TRUE,0.534,1.001,1767
"2395","iphcfit.new[4]",0.084,3.962,-7.485,0.07,8.007,TRUE,0.505,1.001,2102
"2396","deviance",4675.683,27.17,4624.95,4675.36,4728.143,FALSE,1,1,3000
