"","Seconds","DIVE_NO","ROV_X","ROV_Y","Family"
"74281",35802,31,591431.97,6110712.48,"Good"
"74282",35803,31,591431.97,6110712.48,"Good"
"74283",35804,31,591431.97,6110712.48,"Good"
"74284",35805,31,591431.97,6110712.48,"Good"
"74285",35806,31,591434.17,6110709.44,"Good"
"74286",35807,31,591434.17,6110709.44,"Good"
"74287",35808,31,591434.17,6110709.44,"Good"
"74288",35809,31,591434.17,6110709.44,"Good"
"74289",35810,31,591434.17,6110709.44,"Good"
"74290",35811,31,591434.17,6110709.44,"Good"
"74291",35812,31,591434.17,6110709.44,"Good"
"74292",35813,31,591437.78,6110707.73,"Good"
"74293",35814,31,591437.78,6110707.73,"Good"
"74294",35815,31,591437.78,6110707.73,"Good"
"74295",35816,31,591437.78,6110707.73,"Good"
"74296",35817,31,591437.78,6110707.73,"Good"
"74297",35818,31,591437.78,6110707.73,"Good"
"74298",35819,31,591437.78,6110707.73,"Good"
"74299",35820,31,591437.78,6110707.73,"Good"
"74300",35821,31,591439.82,6110705.14,"Good"
"74301",35822,31,591439.82,6110705.14,"Good"
"74302",35823,31,591439.82,6110705.14,"Good"
"74303",35824,31,591439.82,6110705.14,"Good"
"74304",35825,31,591439.82,6110705.14,"Good"
"74305",35826,31,591439.82,6110705.14,"Good"
"74306",35827,31,591439.82,6110705.14,"Good"
"74307",35828,31,591439.82,6110705.14,"Good"
"74308",35829,31,591441.92,6110702.83,"Good"
"74309",35830,31,591441.92,6110702.83,"Good"
"74310",35831,31,591443,6110702.09,"Good"
"74311",35832,31,591443,6110702.09,"Good"
"74312",35833,31,591443,6110702.09,"Good"
"74313",35834,31,591444.05,6110701.36,"Good"
"74314",35835,31,591444.05,6110701.36,"Good"
"74315",35836,31,591444.05,6110701.36,"Good"
"74316",35837,31,591444.94,6110700.3,"Good"
"74317",35838,31,591444.94,6110700.3,"Good"
"74318",35839,31,591444.94,6110700.3,"Good"
"74319",35840,31,591445.95,6110699.54,"Good"
"74320",35841,31,591445.95,6110699.54,"Good"
"74321",35842,31,591445.95,6110699.54,"Good"
"74322",35843,31,591445.95,6110699.54,"Good"
"74323",35844,31,591445.95,6110699.54,"Good"
"74324",35845,31,591445.95,6110699.54,"Good"
"74325",35846,31,591445.95,6110699.54,"Good"
"74326",35847,31,591448.62,6110697.1,"Good"
"74327",35848,31,591448.62,6110697.1,"Good"
"74328",35849,31,591448.62,6110697.1,"Good"
"74329",35850,31,591448.62,6110697.1,"Good"
"74330",35851,31,591448.62,6110697.1,"Good"
"74331",35852,31,591448.62,6110697.1,"Good"
"74332",35853,31,591448.62,6110697.1,"Good"
"74333",35854,31,591448.62,6110697.1,"Good"
"74334",35855,31,591448.62,6110697.1,"Good"
"74335",35856,31,591448.62,6110697.1,"Good"
"74336",35857,31,591448.62,6110697.1,"Good"
"74337",35858,31,591448.62,6110697.1,"Good"
"74338",35859,31,591448.62,6110697.1,"Good"
"74339",35860,31,591448.62,6110697.1,"Good"
"74340",35861,31,591448.62,6110697.1,"Good"
"74341",35862,31,591453.35,6110693.14,"Good"
"74342",35863,31,591453.35,6110693.14,"Good"
"74343",35864,31,591454.55,6110693.92,"Good"
"74344",35865,31,591454.55,6110693.92,"Good"
"74345",35866,31,591454.55,6110693.92,"Good"
"74346",35867,31,591455.97,6110691.73,"Good"
"74347",35868,31,591455.97,6110691.73,"Good"
"74348",35869,31,591455.97,6110691.73,"Good"
"74349",35870,31,591456.56,6110692.25,"Good"
"74350",35871,31,591456.56,6110692.25,"Good"
"74351",35872,31,591456.56,6110692.25,"Good"
"74352",35873,31,591458.33,6110689.91,"Good"
"74353",35874,31,591458.33,6110689.91,"Good"
"74354",35875,31,591458.33,6110689.91,"Bad"
"74355",35876,31,591458.88,6110689.52,"Bad"
"74356",35877,31,591458.88,6110689.52,"Bad"
"74357",35878,31,591458.88,6110689.52,"Bad"
"74358",35879,31,591458.88,6110689.52,"Bad"
"74359",35880,31,591461.01,6110688.78,"Bad"
"74360",35881,31,591461.01,6110688.78,"Bad"
"74361",35882,31,591461.01,6110688.78,"Bad"
"74362",35883,31,591461.49,6110688.33,"Bad"
"74363",35884,31,591461.49,6110688.33,"Bad"
"74364",35885,31,591461.49,6110688.33,"Good"
"74365",35886,31,591462.32,6110686.81,"Good"
"74366",35887,31,591462.32,6110686.81,"Good"
"74367",35888,31,591462.32,6110686.81,"Good"
"74368",35889,31,591463.74,6110686.66,"Good"
"74369",35890,31,591463.74,6110686.66,"Good"
"74370",35891,31,591463.74,6110686.66,"Good"
"74371",35892,31,591463.74,6110686.66,"Good"
"74372",35893,31,591463.74,6110686.66,"Good"
"74373",35894,31,591465.24,6110685.16,"Good"
"74374",35895,31,591465.24,6110685.16,"Good"
"74375",35896,31,591465.47,6110684.99,"Good"
"74376",35897,31,591465.47,6110684.99,"Good"
"74377",35898,31,591465.47,6110684.99,"Good"
"74378",35899,31,591467.19,6110683.58,"Good"
"74379",35900,31,591467.19,6110683.58,"Good"
"74380",35901,31,591467.19,6110683.58,"Good"
"74381",35902,31,591467.92,6110683.86,"Good"
"74382",35903,31,591467.92,6110683.86,"Good"
"74383",35904,31,591467.92,6110683.86,"Good"
"74384",35905,31,591469.59,6110681.11,"Good"
"74385",35906,31,591469.59,6110681.11,"Good"
"74386",35907,31,591469.59,6110681.11,"Good"
"74387",35908,31,591469.82,6110682.08,"Good"
"74388",35909,31,591469.82,6110682.08,"Good"
"74389",35910,31,591469.82,6110682.08,"Good"
"74390",35911,31,591471.73,6110680,"Good"
"74391",35912,31,591471.73,6110680,"Good"
"74392",35913,31,591471.73,6110680,"Good"
"74393",35914,31,591471.73,6110680,"Good"
"74394",35915,31,591471.73,6110680,"Good"
"74395",35916,31,591471.73,6110680,"Good"
"74396",35917,31,591471.73,6110680,"Good"
"74397",35918,31,591473.04,6110678.01,"Good"
"74398",35919,31,591473.04,6110678.01,"Good"
"74399",35920,31,591473.04,6110678.01,"Good"
"74400",35921,31,591473.57,6110678.81,"Good"
"74401",35922,31,591473.57,6110678.81,"Good"
"74402",35923,31,591473.57,6110678.81,"Good"
"74403",35924,31,591474.01,6110677.62,"Good"
"74404",35925,31,591474.01,6110677.62,"Good"
"74405",35926,31,591474.01,6110677.62,"Good"
"74406",35927,31,591475.31,6110677.04,"Good"
"74407",35928,31,591475.31,6110677.04,"Good"
"74408",35929,31,591475.75,6110676.36,"Good"
"74409",35930,31,591475.75,6110676.36,"Good"
"74410",35931,31,591475.75,6110676.36,"Good"
"74411",35932,31,591476.55,6110675.33,"Good"
"74412",35933,31,591476.55,6110675.33,"Good"
"74413",35934,31,591476.55,6110675.33,"Good"
"74414",35935,31,591477.43,6110675.72,"Good"
"74415",35936,31,591477.43,6110675.72,"Good"
"74416",35937,31,591477.43,6110675.72,"Good"
"74417",35938,31,591478.33,6110673.03,"Good"
"74418",35939,31,591478.33,6110673.03,"Good"
"74419",35940,31,591478.33,6110673.03,"Good"
"74420",35941,31,591478.33,6110673.03,"Good"
"74421",35942,31,591478.33,6110673.03,"Good"
"74422",35943,31,591479.91,6110672.25,"Good"
"74423",35944,31,591479.91,6110672.25,"Good"
"74424",35945,31,591479.91,6110672.25,"Good"
"74425",35946,31,591479.91,6110672.25,"Good"
"74426",35947,31,591479.91,6110672.25,"Good"
"74427",35948,31,591479.91,6110672.25,"Good"
"74428",35949,31,591479.91,6110672.25,"Good"
"74429",35950,31,591482.77,6110668.81,"Good"
"74430",35951,31,591482.77,6110668.81,"Good"
"74431",35952,31,591482.77,6110668.81,"Good"
"74432",35953,31,591482.77,6110668.81,"Good"
"74433",35954,31,591482.77,6110668.81,"Good"
"74434",35955,31,591484.91,6110667.96,"Good"
"74435",35956,31,591484.91,6110667.96,"Good"
"74436",35957,31,591484.91,6110667.96,"Good"
"74437",35958,31,591485.79,6110666.57,"Good"
"74438",35959,31,591485.79,6110666.57,"Good"
"74439",35960,31,591486.11,6110667.09,"Good"
"74440",35961,31,591486.11,6110667.09,"Good"
"74441",35962,31,591486.11,6110667.09,"Good"
"74442",35963,31,591487.79,6110665.89,"Good"
"74443",35964,31,591487.79,6110665.89,"Good"
"74444",35965,31,591487.79,6110665.89,"Good"
"74445",35966,31,591488.6,6110666.28,"Good"
"74446",35967,31,591488.6,6110666.28,"Good"
"74447",35968,31,591488.6,6110666.28,"Good"
"74448",35969,31,591489.77,6110664.53,"Good"
"74449",35970,31,591489.77,6110664.53,"Good"
"74450",35971,31,591489.77,6110664.53,"Good"
"74451",35972,31,591489.77,6110664.53,"Good"
"74452",35973,31,591489.77,6110664.53,"Good"
"74453",35974,31,591489.77,6110664.53,"Good"
"74454",35975,31,591489.77,6110664.53,"Good"
"74455",35976,31,591492.49,6110662.75,"Good"
"74456",35977,31,591492.49,6110662.75,"Good"
"74457",35978,31,591492.49,6110662.75,"Good"
"74458",35979,31,591492.49,6110662.75,"Good"
"74459",35980,31,591492.49,6110662.75,"Good"
"74460",35981,31,591494.57,6110662.72,"Good"
"74461",35982,31,591494.57,6110662.72,"Good"
"74462",35983,31,591494.57,6110662.72,"Good"
"74463",35984,31,591494.97,6110662.7,"Good"
"74464",35985,31,591494.97,6110662.7,"Good"
"74465",35986,31,591494.97,6110662.7,"Good"
"74466",35987,31,591496.44,6110661.93,"Good"
"74467",35988,31,591496.44,6110661.93,"Good"
"74468",35989,31,591496.44,6110661.93,"Good"
"74469",35990,31,591497.49,6110661.2,"Good"
"74470",35991,31,591497.49,6110661.2,"Good"
"74471",35992,31,591498.18,6110660.32,"Good"
"74472",35993,31,591498.18,6110660.32,"Good"
"74473",35994,31,591498.18,6110660.32,"Good"
"74474",35995,31,591499.54,6110658.66,"Good"
"74475",35996,31,591499.54,6110658.66,"Good"
"74476",35997,31,591499.54,6110658.66,"Good"
"74477",35998,31,591499.54,6110658.66,"Good"
"74478",35999,31,591499.54,6110658.66,"Good"
"74479",36000,31,591499.54,6110658.66,"Good"
"74480",36001,31,591499.54,6110658.66,"Good"
"74481",36002,31,591499.54,6110658.66,"Good"
"74482",36003,31,591502.91,6110657.03,"Good"
"74483",36004,31,591502.91,6110657.03,"Good"
"74484",36005,31,591502.91,6110657.03,"Good"
"74485",36006,31,591502.91,6110657.03,"Good"
"74486",36007,31,591502.91,6110657.03,"Good"
"74487",36008,31,591504.59,6110655.03,"Good"
"74488",36009,31,591504.59,6110655.03,"Good"
"74489",36010,31,591505.02,6110654.95,"Good"
"74490",36011,31,591505.02,6110654.95,"Good"
"74491",36012,31,591505.02,6110654.95,"Good"
"74492",36013,31,591506.86,6110654.18,"Good"
"74493",36014,31,591506.86,6110654.18,"Good"
"74494",36015,31,591506.86,6110654.18,"Good"
"74495",36016,31,591507.87,6110653.01,"Good"
"74496",36017,31,591507.87,6110653.01,"Good"
"74497",36018,31,591507.87,6110653.01,"Good"
"74498",36019,31,591507.87,6110653.01,"Good"
"74499",36020,31,591507.87,6110653.01,"Good"
"74500",36021,31,591510.19,6110650.73,"Good"
"74501",36022,31,591510.19,6110650.73,"Good"
"74502",36023,31,591510.19,6110650.73,"Good"
"74503",36024,31,591510.87,6110651,"Good"
"74504",36025,31,591510.87,6110651,"Good"
"74505",36026,31,591510.87,6110651,"Good"
"74506",36027,31,591510.87,6110651,"Good"
"74507",36028,31,591510.87,6110651,"Good"
"74508",36029,31,591510.87,6110651,"Good"
"74509",36030,31,591510.87,6110651,"Good"
"74510",36031,31,591513.44,6110649.63,"Good"
"74511",36032,31,591513.44,6110649.63,"Good"
"74512",36033,31,591513.44,6110649.63,"Good"
"74513",36034,31,591515.23,6110647.66,"Good"
"74514",36035,31,591515.23,6110647.66,"Good"
"74515",36036,31,591515.83,6110647.76,"Good"
"74516",36037,31,591515.83,6110647.76,"Good"
"74517",36038,31,591515.83,6110647.76,"Good"
"74518",36039,31,591517.2,6110646.6,"Good"
"74519",36040,31,591517.2,6110646.6,"Good"
"74520",36041,31,591517.2,6110646.6,"Good"
"74521",36042,31,591517.88,6110645.82,"Good"
"74522",36043,31,591517.88,6110645.82,"Good"
"74523",36044,31,591517.88,6110645.82,"Good"
"74524",36045,31,591518.87,6110645.87,"Good"
"74525",36046,31,591518.87,6110645.87,"Good"
"74526",36047,31,591518.87,6110645.87,"Good"
"74527",36048,31,591520.29,6110644.89,"Good"
"74528",36049,31,591520.29,6110644.89,"Good"
"74529",36050,31,591520.29,6110644.89,"Good"
"74530",36051,31,591520.78,6110643.26,"Good"
"74531",36052,31,591520.78,6110643.26,"Good"
"74532",36053,31,591521.22,6110642.36,"Good"
"74533",36054,31,591521.22,6110642.36,"Good"
"74534",36055,31,591521.22,6110642.36,"Good"
"74535",36056,31,591521.22,6110642.36,"Good"
"74536",36057,31,591521.22,6110642.36,"Good"
"74537",36058,31,591521.22,6110642.36,"Good"
"74538",36059,31,591521.22,6110642.36,"Good"
"74539",36060,31,591521.22,6110642.36,"Good"
"74540",36061,31,591523.58,6110638.61,"Good"
"74541",36062,31,591523.58,6110638.61,"Good"
"74542",36063,31,591523.58,6110638.61,"Good"
"74543",36064,31,591524.55,6110638.89,"Good"
"74544",36065,31,591524.55,6110638.89,"Good"
"74545",36066,31,591524.55,6110638.89,"Good"
"74546",36067,31,591525.47,6110636.85,"Good"
"74547",36068,31,591525.47,6110636.85,"Good"
"74548",36069,31,591525.47,6110636.85,"Good"
"74549",36070,31,591525.47,6110636.85,"Good"
"74550",36071,31,591525.47,6110636.85,"Good"
"74551",36072,31,591526.55,6110635.79,"Good"
"74552",36073,31,591526.55,6110635.79,"Good"
"74553",36074,31,591526.55,6110635.79,"Good"
"74554",36075,31,591527.88,6110633.73,"Good"
"74555",36076,31,591527.88,6110633.73,"Good"
"74556",36077,31,591527.88,6110633.73,"Good"
"74557",36078,31,591527.95,6110632.95,"Good"
"74558",36079,31,591527.95,6110632.95,"Good"
"74559",36080,31,591527.95,6110632.95,"Good"
"74560",36081,31,591528.95,6110632.14,"Good"
"74561",36082,31,591528.95,6110632.14,"Good"
"74562",36083,31,591528.95,6110632.14,"Good"
"74563",36084,31,591528.95,6110632.14,"Good"
"74564",36085,31,591528.95,6110632.14,"Good"
"74565",36086,31,591528.95,6110632.14,"Good"
"74566",36087,31,591528.95,6110632.14,"Good"
"74567",36088,31,591528.95,6110632.14,"Good"
"74568",36089,31,591528.95,6110632.14,"Good"
"74569",36090,31,591531.87,6110630.06,"Good"
"74570",36091,31,591531.87,6110630.06,"Good"
"74571",36092,31,591531.87,6110630.06,"Good"
"74572",36093,31,591531.87,6110630.06,"Good"
"74573",36094,31,591531.87,6110630.06,"Good"
"74574",36095,31,591531.87,6110630.06,"Good"
"74575",36096,31,591531.87,6110630.06,"Good"
"74576",36097,31,591531.87,6110630.06,"Good"
"74577",36098,31,591533.53,6110627.54,"Good"
"74578",36099,31,591533.53,6110627.54,"Good"
"74579",36100,31,591533.53,6110627.54,"Good"
"74580",36101,31,591533.97,6110625.66,"Good"
"74581",36102,31,591533.97,6110625.66,"Good"
"74582",36103,31,591534.42,6110625.69,"Good"
"74583",36104,31,591534.42,6110625.69,"Good"
"74584",36105,31,591534.42,6110625.69,"Good"
"74585",36106,31,591534.42,6110625.69,"Good"
"74586",36107,31,591534.42,6110625.69,"Good"
"74587",36108,31,591534.42,6110625.69,"Good"
"74588",36109,31,591534.42,6110625.69,"Good"
"74589",36110,31,591534.42,6110625.69,"Good"
"74590",36111,31,591535.67,6110623.57,"Good"
"74591",36112,31,591535.67,6110623.57,"Good"
"74592",36113,31,591535.67,6110623.57,"Good"
"74593",36114,31,591536.06,6110623,"Good"
"74594",36115,31,591536.06,6110623,"Good"
"74595",36116,31,591536.06,6110623,"Good"
"74596",36117,31,591536.64,6110622.01,"Good"
"74597",36118,31,591536.64,6110622.01,"Good"
"74598",36119,31,591536.64,6110622.01,"Good"
"74599",36120,31,591536.64,6110622.01,"Good"
"74600",36121,31,591536.64,6110622.01,"Good"
"74601",36122,31,591536.64,6110622.01,"Good"
"74602",36123,31,591536.64,6110622.01,"Good"
"74603",36124,31,591538.33,6110620.3,"Good"
"74604",36125,31,591538.33,6110620.3,"Good"
"74605",36126,31,591538.33,6110620.3,"Good"
"74606",36127,31,591538.62,6110619.83,"Good"
"74607",36128,31,591538.62,6110619.83,"Good"
"74608",36129,31,591538.62,6110619.83,"Good"
"74609",36130,31,591539.57,6110618.76,"Good"
"74610",36131,31,591539.57,6110618.76,"Good"
"74611",36132,31,591539.57,6110618.76,"Good"
"74612",36133,31,591539.57,6110618.76,"Good"
"74613",36134,31,591539.57,6110618.76,"Good"
"74614",36135,31,591539.57,6110618.76,"Good"
"74615",36136,31,591539.57,6110618.76,"Good"
"74616",36137,31,591541.35,6110616.68,"Good"
"74617",36138,31,591541.35,6110616.68,"Good"
"74618",36139,31,591541.35,6110616.68,"Good"
"74619",36140,31,591541.39,6110616.22,"Good"
"74620",36141,31,591541.39,6110616.22,"Good"
"74621",36142,31,591541.39,6110616.22,"Good"
"74622",36143,31,591542,6110615.55,"Good"
"74623",36144,31,591542,6110615.55,"Good"
"74624",36145,31,591542,6110615.55,"Good"
"74625",36146,31,591542,6110615.55,"Good"
"74626",36147,31,591542,6110615.55,"Good"
"74627",36148,31,591542,6110615.55,"Good"
"74628",36149,31,591542,6110615.55,"Good"
"74629",36150,31,591542,6110615.55,"Good"
"74630",36151,31,591543.61,6110612.82,"Good"
"74631",36152,31,591543.61,6110612.82,"Good"
"74632",36153,31,591543.61,6110612.82,"Good"
"74633",36154,31,591543.61,6110612.82,"Good"
"74634",36155,31,591545.06,6110611.3,"Good"
"74635",36156,31,591545.06,6110611.3,"Good"
"74636",36157,31,591545.06,6110611.3,"Good"
"74637",36158,31,591545.06,6110611.3,"Good"
"74638",36159,31,591545.06,6110611.3,"Good"
"74639",36160,31,591545.06,6110611.3,"Good"
"74640",36161,31,591545.06,6110611.3,"Good"
"74641",36162,31,591545.06,6110611.3,"Good"
"74642",36163,31,591545.06,6110611.3,"Good"
"74643",36164,31,591547.66,6110607.63,"Good"
"74644",36165,31,591547.66,6110607.63,"Good"
"74645",36166,31,591547.66,6110607.63,"Good"
"74646",36167,31,591548.85,6110606.95,"Good"
"74647",36168,31,591548.85,6110606.95,"Good"
"74648",36169,31,591548.85,6110606.95,"Good"
"74649",36170,31,591549.47,6110605.41,"Good"
"74650",36171,31,591549.47,6110605.41,"Good"
"74651",36172,31,591549.47,6110605.41,"Good"
"74652",36173,31,591550.11,6110603.8,"Good"
"74653",36174,31,591550.11,6110603.8,"Good"
"74654",36175,31,591550.11,6110603.8,"Good"
"74655",36176,31,591550.11,6110603.8,"Good"
"74656",36177,31,591550.11,6110603.8,"Good"
"74657",36178,31,591550.11,6110603.8,"Good"
"74658",36179,31,591550.11,6110603.8,"Good"
"74659",36180,31,591552.21,6110600.37,"Good"
"74660",36181,31,591552.21,6110600.37,"Good"
"74661",36182,31,591552.21,6110600.37,"Good"
"74662",36183,31,591553.18,6110598.48,"Good"
"74663",36184,31,591553.18,6110598.48,"Good"
"74664",36185,31,591553.18,6110598.48,"Good"
"74665",36186,31,591554.35,6110598.41,"Good"
"74666",36187,31,591554.35,6110598.41,"Good"
"74667",36188,31,591554.35,6110598.41,"Good"
"74668",36189,31,591554.35,6110598.41,"Good"
"74669",36190,31,591554.35,6110598.41,"Good"
"74670",36191,31,591554.35,6110598.41,"Good"
"74671",36192,31,591554.35,6110598.41,"Good"
"74672",36193,31,591554.35,6110598.41,"Good"
"74673",36194,31,591556.45,6110597.26,"Good"
"74674",36195,31,591556.45,6110597.26,"Good"
"74675",36196,31,591558.34,6110594.04,"Good"
"74676",36197,31,591558.34,6110594.04,"Good"
"74677",36198,31,591558.34,6110594.04,"Good"
"74678",36199,31,591558.71,6110594.37,"Good"
"74679",36200,31,591558.71,6110594.37,"Good"
"74680",36201,31,591558.71,6110594.37,"Good"
"74681",36202,31,591559.39,6110593.37,"Good"
"74682",36203,31,591559.39,6110593.37,"Good"
"74683",36204,31,591559.39,6110593.37,"Good"
"74684",36205,31,591560.93,6110591.58,"Good"
"74685",36206,31,591560.93,6110591.58,"Good"
"74686",36207,31,591560.93,6110591.58,"Good"
"74687",36208,31,591560.93,6110591.58,"Good"
"74688",36209,31,591560.93,6110591.58,"Good"
"74689",36210,31,591562.46,6110589.05,"Good"
"74690",36211,31,591562.46,6110589.05,"Good"
"74691",36212,31,591563.1,6110589.83,"Good"
"74692",36213,31,591563.1,6110589.83,"Good"
"74693",36214,31,591563.1,6110589.83,"Good"
"74694",36215,31,591564.09,6110588.06,"Good"
"74695",36216,31,591564.09,6110588.06,"Good"
"74696",36217,31,591564.09,6110588.06,"Good"
"74697",36218,31,591564.95,6110586.71,"Good"
"74698",36219,31,591564.95,6110586.71,"Good"
"74699",36220,31,591564.95,6110586.71,"Good"
"74700",36221,31,591565.9,6110586.58,"Good"
"74701",36222,31,591565.9,6110586.58,"Good"
"74702",36223,31,591565.9,6110586.58,"Good"
"74703",36224,31,591566.83,6110584.32,"Good"
"74704",36225,31,591566.83,6110584.32,"Good"
"74705",36226,31,591566.83,6110584.32,"Good"
"74706",36227,31,591567.29,6110585,"Good"
"74707",36228,31,591567.29,6110585,"Good"
"74708",36229,31,591568.05,6110582.08,"Good"
"74709",36230,31,591568.05,6110582.08,"Good"
"74710",36231,31,591568.05,6110582.08,"Good"
"74711",36232,31,591568.05,6110582.08,"Good"
"74712",36233,31,591568.05,6110582.08,"Good"
"74713",36234,31,591568.46,6110582.05,"Good"
"74714",36235,31,591568.46,6110582.05,"Good"
"74715",36236,31,591568.46,6110582.05,"Good"
"74716",36237,31,591569.23,6110579.4,"Good"
"74717",36238,31,591569.23,6110579.4,"Good"
"74718",36239,31,591569.23,6110579.4,"Good"
"74719",36240,31,591569.29,6110580.6,"Good"
"74720",36241,31,591569.29,6110580.6,"Good"
"74721",36242,31,591569.29,6110580.6,"Good"
"74722",36243,31,591570.27,6110577.7,"Good"
"74723",36244,31,591570.27,6110577.7,"Good"
"74724",36245,31,591570.52,6110578.58,"Good"
"74725",36246,31,591570.52,6110578.58,"Good"
"74726",36247,31,591570.52,6110578.58,"Good"
"74727",36248,31,591571.63,6110576.58,"Good"
"74728",36249,31,591571.63,6110576.58,"Good"
"74729",36250,31,591571.63,6110576.58,"Good"
